"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"854","chr2L",3571292,3572218,927,"*","Distal Intergenic",1,3575350,3575806,457,1,"FBgn0264370","FBtr0332221",-3132
"855","chr2L",3572691,3573395,705,"*","Promoter (1-2kb)",1,3575350,3575806,457,1,"FBgn0264370","FBtr0332221",-1955
"856","chr2L",3573747,3574568,822,"*","Promoter (<=1kb)",1,3575350,3575806,457,1,"FBgn0264370","FBtr0332221",-782
"857","chr2L",3577256,3577583,328,"*","Promoter (1-2kb)",1,3576210,3576623,414,1,"FBgn0264363","FBtr0332222",1046
"858","chr2L",3579888,3580540,653,"*","Promoter (<=1kb)",1,3578013,3580769,2757,2,"FBgn0004892","FBtr0077558",229
"859","chr2L",3580893,3581114,222,"*","Promoter (<=1kb)",1,3578013,3580769,2757,2,"FBgn0004892","FBtr0077558",-124
"860","chr2L",3583060,3583731,672,"*","Promoter (2-3kb)",1,3578013,3580769,2757,2,"FBgn0004892","FBtr0077558",-2291
"861","chr2L",3584344,3584801,458,"*","Promoter (2-3kb)",1,3587068,3587469,402,2,"FBgn0284410","FBtr0452189",2668
"862","chr2L",3590919,3591989,1071,"*","Promoter (<=1kb)",1,3588485,3590301,1817,2,"FBgn0264371","FBtr0332223",-618
"863","chr2L",3592337,3593699,1363,"*","Promoter (2-3kb)",1,3588485,3590301,1817,2,"FBgn0264371","FBtr0332223",-2036
"864","chr2L",3595039,3595385,347,"*","Distal Intergenic",1,3588485,3590301,1817,2,"FBgn0264371","FBtr0332223",-4738
"865","chr2L",3596306,3596627,322,"*","Distal Intergenic",1,3588485,3590301,1817,2,"FBgn0264371","FBtr0332223",-6005
"866","chr2L",3598280,3598581,302,"*","Distal Intergenic",1,3588485,3590301,1817,2,"FBgn0264371","FBtr0332223",-7979
"867","chr2L",3599908,3600122,215,"*","Distal Intergenic",1,3604224,3606756,2533,2,"FBgn0002985","FBtr0077557",6634
"868","chr2L",3601225,3601439,215,"*","Distal Intergenic",1,3604224,3606756,2533,2,"FBgn0002985","FBtr0077557",5317
"869","chr2L",3605817,3606063,247,"*","Promoter (<=1kb)",1,3604224,3606756,2533,2,"FBgn0002985","FBtr0077557",693
"870","chr2L",3609435,3609649,215,"*","Promoter (2-3kb)",1,3604224,3606756,2533,2,"FBgn0002985","FBtr0077557",-2679
"871","chr2L",3610557,3612153,1597,"*","Distal Intergenic",1,3604224,3606756,2533,2,"FBgn0002985","FBtr0077557",-3801
"872","chr2L",3616027,3616474,448,"*","Promoter (<=1kb)",1,3616296,3617619,1324,1,"FBgn0265369","FBtr0339570",0
"873","chr2L",3617111,3617562,452,"*","Promoter (<=1kb)",1,3616296,3617619,1324,1,"FBgn0265369","FBtr0339570",815
"874","chr2L",3619243,3619533,291,"*","Promoter (<=1kb)",1,3619278,3621171,1894,1,"FBgn0015663","FBtr0077532",0
"875","chr2L",3619843,3620835,993,"*","Promoter (<=1kb)",1,3619278,3621171,1894,1,"FBgn0015663","FBtr0077532",565
"876","chr2L",3621638,3621852,215,"*","Promoter (<=1kb)",1,3621110,3621653,544,2,"FBgn0031554","FBtr0077556",0
"877","chr2L",3624843,3625188,346,"*","Intron (FBtr0089306/FBgn0000721, intron 2 of 6)",1,3621110,3621704,595,2,"FBgn0031554","FBtr0446100",-3139
"878","chr2L",3625755,3625969,215,"*","Intron (FBtr0089306/FBgn0000721, intron 2 of 6)",1,3621110,3621704,595,2,"FBgn0031554","FBtr0446100",-4051
"879","chr2L",3627797,3628415,619,"*","Intron (FBtr0089306/FBgn0000721, intron 1 of 6)",1,3622074,3632154,10081,2,"FBgn0000721","FBtr0089306",3739
"880","chr2L",3630623,3630837,215,"*","Promoter (1-2kb)",1,3622074,3632154,10081,2,"FBgn0000721","FBtr0089306",1317
"881","chr2L",3631316,3632160,845,"*","Promoter (<=1kb)",1,3622074,3632154,10081,2,"FBgn0000721","FBtr0089306",0
"882","chr2L",3632523,3632978,456,"*","Promoter (<=1kb)",1,3622617,3632154,9538,2,"FBgn0000721","FBtr0301399",-369
"883","chr2L",3634336,3634738,403,"*","Promoter (2-3kb)",1,3622617,3632154,9538,2,"FBgn0000721","FBtr0301399",-2182
"884","chr2L",3637863,3638417,555,"*","Promoter (<=1kb)",1,3636967,3637073,107,2,"FBgn0263523","FBtr0309598",-790
"885","chr2L",3639693,3640458,766,"*","Promoter (<=1kb)",1,3622074,3639920,17847,2,"FBgn0000721","FBtr0446099",0
"886","chr2L",3642219,3642452,234,"*","Promoter (2-3kb)",1,3622074,3639920,17847,2,"FBgn0000721","FBtr0446099",-2299
"887","chr2L",3642744,3642962,219,"*","Promoter (2-3kb)",1,3622074,3639920,17847,2,"FBgn0000721","FBtr0446099",-2824
"888","chr2L",3644338,3644581,244,"*","Promoter (1-2kb)",1,3622074,3646138,24065,2,"FBgn0000721","FBtr0089310",1557
"889","chr2L",3645047,3645261,215,"*","Promoter (<=1kb)",1,3622074,3646138,24065,2,"FBgn0000721","FBtr0089310",877
"890","chr2L",3645578,3647092,1515,"*","Promoter (<=1kb)",1,3622074,3646138,24065,2,"FBgn0000721","FBtr0089310",0
"891","chr2L",3648993,3649615,623,"*","Promoter (2-3kb)",1,3622074,3646138,24065,2,"FBgn0000721","FBtr0473364",-2855
"892","chr2L",3655077,3656699,1623,"*","Promoter (<=1kb)",1,3622074,3656953,34880,2,"FBgn0000721","FBtr0089304",254
"893","chr2L",3661787,3662399,613,"*","Promoter (<=1kb)",1,3662745,3691737,28993,1,"FBgn0085369","FBtr0302391",-346
"894","chr2L",3662985,3664041,1057,"*","Promoter (<=1kb)",1,3662745,3692114,29370,1,"FBgn0085369","FBtr0339572",240
"895","chr2L",3668143,3668368,226,"*","Promoter (<=1kb)",1,3667977,3668551,575,2,"FBgn0259951","FBtr0300296",183
"896","chr2L",3681471,3681685,215,"*","Intron (FBtr0302391/FBgn0085369, intron 4 of 7)",1,3670131,3670581,451,2,"FBgn0261054","FBtr0301934",-10890
"897","chr2L",3692647,3693027,381,"*","Promoter (<=1kb)",1,3692138,3692587,450,2,"FBgn0031558","FBtr0077550",-60
"898","chr2L",3696177,3696524,348,"*","Promoter (<=1kb)",1,3696218,3696658,441,2,"FBgn0031561","FBtr0345610",134
"899","chr2L",3703347,3703936,590,"*","Promoter (<=1kb)",1,3703659,3704253,595,1,"FBgn0031564","FBtr0300299",0
"900","chr2L",3706466,3707199,734,"*","Promoter (<=1kb)",1,3706551,3707063,513,2,"FBgn0051777","FBtr0077542",0
"901","chr2L",3707754,3708290,537,"*","Promoter (<=1kb)",1,3706551,3707063,513,2,"FBgn0051777","FBtr0077542",-691
"902","chr2L",3712370,3713788,1419,"*","Promoter (<=1kb)",1,3713360,3716810,3451,1,"FBgn0031566","FBtr0077537",0
"903","chr2L",3715682,3716296,615,"*","Promoter (1-2kb)",1,3714383,3716810,2428,1,"FBgn0031566","FBtr0077538",1299
"904","chr2L",3717291,3717552,262,"*","Promoter (<=1kb)",1,3716800,3717773,974,2,"FBgn0040104","FBtr0077539",221
"905","chr2L",3720059,3720331,273,"*","Promoter (1-2kb)",1,3721336,3727587,6252,1,"FBgn0003386","FBtr0289989",-1005
"906","chr2L",3722945,3723256,312,"*","Promoter (1-2kb)",1,3721336,3727587,6252,1,"FBgn0003386","FBtr0289989",1609
"907","chr2L",3747223,3747437,215,"*","Promoter (1-2kb)",1,3745394,3754617,9224,1,"FBgn0031568","FBtr0273188",1829
"908","chr2L",3758571,3758785,215,"*","Promoter (1-2kb)",1,3759978,3769235,9258,1,"FBgn0263846","FBtr0321305",-1193
"909","chr2L",3760893,3761107,215,"*","Promoter (<=1kb)",1,3759978,3769235,9258,1,"FBgn0263846","FBtr0321305",915
"910","chr2L",3762580,3764460,1881,"*","Promoter (1-2kb)",1,3765494,3765863,370,1,"FBgn0263842","FBtr0321298",-1034
"911","chr2L",3771092,3771972,881,"*","Promoter (<=1kb)",1,3771700,3784121,12422,1,"FBgn0004893","FBtr0077490",0
"912","chr2L",3775434,3775998,565,"*","Promoter (2-3kb)",1,3778938,3784121,5184,1,"FBgn0004893","FBtr0077493",-2940
"913","chr2L",3776485,3778073,1589,"*","Promoter (<=1kb)",1,3778938,3784121,5184,1,"FBgn0004893","FBtr0077493",-865
"914","chr2L",3778553,3778900,348,"*","Promoter (<=1kb)",1,3778938,3784121,5184,1,"FBgn0004893","FBtr0077493",-38
"915","chr2L",3780058,3781207,1150,"*","Promoter (1-2kb)",1,3778938,3784121,5184,1,"FBgn0004893","FBtr0077493",1120
"916","chr2L",3784375,3784777,403,"*","Promoter (<=1kb)",1,3784947,3785622,676,1,"FBgn0051960","FBtr0077494",-170
"917","chr2L",3793049,3793496,448,"*","Exon (FBtr0077496/FBgn0031571, exon 4 of 12)",1,3789986,3802726,12741,1,"FBgn0031571","FBtr0307052",3063
"918","chr2L",3793873,3794152,280,"*","Exon (FBtr0077496/FBgn0031571, exon 4 of 12)",1,3789986,3802726,12741,1,"FBgn0031571","FBtr0307052",3887
"919","chr2L",3794521,3794771,251,"*","Exon (FBtr0077496/FBgn0031571, exon 4 of 12)",1,3789986,3802726,12741,1,"FBgn0031571","FBtr0307052",4535
"920","chr2L",3796128,3796765,638,"*","Exon (FBtr0077496/FBgn0031571, exon 4 of 12)",1,3789986,3802726,12741,1,"FBgn0031571","FBtr0307052",6142
"921","chr2L",3798175,3798732,558,"*","Exon (FBtr0077496/FBgn0031571, exon 5 of 12)",1,3803545,3810671,7127,1,"FBgn0021800","FBtr0077497",-4813
"922","chr2L",3799554,3799810,257,"*","Exon (FBtr0077496/FBgn0031571, exon 7 of 12)",1,3803545,3810671,7127,1,"FBgn0021800","FBtr0077497",-3735
"923","chr2L",3801629,3802167,539,"*","Promoter (1-2kb)",1,3803545,3810671,7127,1,"FBgn0021800","FBtr0077497",-1378
"924","chr2L",3803672,3803886,215,"*","Promoter (<=1kb)",1,3803545,3810671,7127,1,"FBgn0021800","FBtr0077497",127
"925","chr2L",3805789,3806662,874,"*","Promoter (<=1kb)",1,3805682,3808895,3214,1,"FBgn0021800","FBtr0077498",107
"926","chr2L",3807023,3808067,1045,"*","Promoter (1-2kb)",1,3805682,3808895,3214,1,"FBgn0021800","FBtr0077498",1341
"927","chr2L",3809592,3810048,457,"*","3' UTR",1,3810801,3813410,2610,2,"FBgn0031573","FBtr0077515",3362
"928","chr2L",3811908,3812499,592,"*","Promoter (<=1kb)",1,3810801,3813410,2610,2,"FBgn0031573","FBtr0077515",911
"929","chr2L",3812960,3813416,457,"*","Promoter (<=1kb)",1,3810801,3813410,2610,2,"FBgn0031573","FBtr0077515",0
"930","chr2L",3813783,3814322,540,"*","Promoter (<=1kb)",1,3810801,3813410,2610,2,"FBgn0031573","FBtr0077515",-373
"931","chr2L",3817948,3818358,411,"*","Promoter (<=1kb)",1,3817724,3818534,811,1,"FBgn0264886","FBtr0334831",224
"932","chr2L",3821485,3821699,215,"*","Distal Intergenic",1,3817724,3818534,811,1,"FBgn0264886","FBtr0334831",3761
"933","chr2L",3825434,3826052,619,"*","Promoter (<=1kb)",1,3825675,3827099,1425,1,"FBgn0003430","FBtr0077499",0
"934","chr2L",3828471,3828685,215,"*","Promoter (2-3kb)",1,3825675,3827099,1425,1,"FBgn0003430","FBtr0077499",2796
"935","chr2L",3840727,3840969,243,"*","Distal Intergenic",1,3836840,3839185,2346,1,"FBgn0004567","FBtr0077500",3887
"936","chr2L",3849067,3849777,711,"*","Promoter (2-3kb)",1,3851951,3852604,654,1,"FBgn0267007","FBtr0345955",-2174
"937","chr2L",3855472,3855686,215,"*","Promoter (<=1kb)",1,3854288,3854994,707,2,"FBgn0267005","FBtr0345957",-478
"938","chr2L",3864547,3865553,1007,"*","Promoter (1-2kb)",1,3863130,3867507,4378,1,"FBgn0031574","FBtr0334832",1417
"939","chr2L",3866058,3866795,738,"*","Promoter (<=1kb)",1,3867697,3871425,3729,1,"FBgn0031575","FBtr0077504",-902
"940","chr2L",3869199,3870096,898,"*","Promoter (<=1kb)",1,3870090,3871425,1336,1,"FBgn0031575","FBtr0301082",0
"941","chr2L",3873496,3873710,215,"*","Promoter (1-2kb)",1,3871480,3872458,979,2,"FBgn0051957","FBtr0077514",-1038
"942","chr2L",3878701,3878917,217,"*","Promoter (1-2kb)",1,3872646,3880067,7422,2,"FBgn0000256","FBtr0290079",1150
"943","chr2L",3893474,3893688,215,"*","Promoter (2-3kb)",1,3872660,3896108,23449,2,"FBgn0000256","FBtr0077511",2420
"944","chr2L",3897698,3898555,858,"*","Promoter (1-2kb)",1,3872660,3896108,23449,2,"FBgn0000256","FBtr0077511",-1590
"945","chr2L",3912286,3912987,702,"*","Promoter (1-2kb)",1,3911796,3914288,2493,2,"FBgn0051773","FBtr0077509",1301
"946","chr2L",3913566,3914104,539,"*","Promoter (<=1kb)",1,3911796,3914288,2493,2,"FBgn0051773","FBtr0077509",184
"947","chr2L",3917259,3917918,660,"*","Promoter (2-3kb)",1,3911796,3914288,2493,2,"FBgn0051773","FBtr0077509",-2971
"948","chr2L",3918638,3918866,229,"*","Exon (FBtr0308125/FBgn0051774, exon 6 of 9)",1,3911796,3914288,2493,2,"FBgn0051773","FBtr0077509",-4350
"949","chr2L",3919113,3919727,615,"*","Exon (FBtr0308125/FBgn0051774, exon 6 of 9)",1,3911796,3914288,2493,2,"FBgn0051773","FBtr0077509",-4825
"950","chr2L",3929225,3929777,553,"*","Exon (FBtr0308125/FBgn0051774, exon 4 of 9)",1,3911796,3914288,2493,2,"FBgn0051773","FBtr0077509",-14937
"951","chr2L",3941696,3943358,1663,"*","Intron (FBtr0308125/FBgn0051774, intron 3 of 8)",1,3911796,3914288,2493,2,"FBgn0051773","FBtr0077509",-27408
"952","chr2L",3943996,3944800,805,"*","Intron (FBtr0308125/FBgn0051774, intron 3 of 8)",1,3911796,3914288,2493,2,"FBgn0051773","FBtr0077509",-29708
"953","chr2L",3945190,3945407,218,"*","Intron (FBtr0308125/FBgn0051774, intron 3 of 8)",1,3911796,3914288,2493,2,"FBgn0051773","FBtr0077509",-30902
"954","chr2L",3953201,3953431,231,"*","Intron (FBtr0308125/FBgn0051774, intron 2 of 8)",1,3902928,3991713,88786,2,"FBgn0051774","FBtr0308125",38282
"955","chr2L",3977953,3978509,557,"*","Intron (FBtr0308125/FBgn0051774, intron 2 of 8)",1,3902928,3991713,88786,2,"FBgn0051774","FBtr0308125",13204
"956","chr2L",4002683,4003579,897,"*","Promoter (<=1kb)",1,4004080,4004480,401,1,"FBgn0085205","FBtr0112367",-501
"957","chr2L",4003927,4005361,1435,"*","Promoter (<=1kb)",1,4004984,4005670,687,1,"FBgn0031579","FBtr0077505",0
"958","chr2L",4007569,4007858,290,"*","Promoter (<=1kb)",1,4007690,4007984,295,1,"FBgn0264295","FBtr0331498",0
"959","chr2L",4012861,4013132,272,"*","Distal Intergenic",1,4008653,4009090,438,1,"FBgn0264296","FBtr0331499",4208
"960","chr2L",4023501,4023715,215,"*","Distal Intergenic",1,4031377,4114436,83060,1,"FBgn0000547","FBtr0077465",-7662
"961","chr2L",4029599,4029813,215,"*","Promoter (1-2kb)",1,4031377,4114436,83060,1,"FBgn0000547","FBtr0077465",-1564
"962","chr2L",4031218,4031869,652,"*","Promoter (<=1kb)",1,4031377,4114436,83060,1,"FBgn0000547","FBtr0077465",0
"963","chr2L",4032927,4034130,1204,"*","Promoter (1-2kb)",1,4031377,4115749,84373,1,"FBgn0000547","FBtr0334265",1550
"964","chr2L",4037455,4038494,1040,"*","Intron (FBtr0077465/FBgn0000547, intron 2 of 8)",1,4031377,4115749,84373,1,"FBgn0000547","FBtr0334265",6078
"965","chr2L",4039136,4039548,413,"*","Intron (FBtr0077465/FBgn0000547, intron 2 of 8)",1,4031377,4115749,84373,1,"FBgn0000547","FBtr0334265",7759
"966","chr2L",4044008,4044509,502,"*","Intron (FBtr0077465/FBgn0000547, intron 2 of 8)",1,4031377,4115749,84373,1,"FBgn0000547","FBtr0334265",12631
"967","chr2L",4051206,4051571,366,"*","Intron (FBtr0077465/FBgn0000547, intron 2 of 8)",1,4031377,4115749,84373,1,"FBgn0000547","FBtr0334265",19829
"968","chr2L",4062209,4062879,671,"*","Intron (FBtr0077465/FBgn0000547, intron 2 of 8)",1,4074279,4075952,1674,2,"FBgn0266319","FBtr0344049",13073
"969","chr2L",4074524,4074992,469,"*","Promoter (<=1kb)",1,4074279,4075952,1674,2,"FBgn0266319","FBtr0344049",960
"970","chr2L",4083770,4084346,577,"*","Promoter (1-2kb)",1,4085890,4086005,116,1,"FBgn0086032","FBtr0114308",-1544
"971","chr2L",4086465,4087254,790,"*","Promoter (<=1kb)",1,4085890,4086005,116,1,"FBgn0086032","FBtr0114308",575
"972","chr2L",4088360,4088579,220,"*","Promoter (2-3kb)",1,4085890,4086005,116,1,"FBgn0086032","FBtr0114308",2470
"973","chr2L",4090350,4090564,215,"*","Intron (FBtr0077465/FBgn0000547, intron 5 of 8)",1,4085890,4086005,116,1,"FBgn0086032","FBtr0114308",4460
"974","chr2L",4090901,4091115,215,"*","Intron (FBtr0077465/FBgn0000547, intron 5 of 8)",1,4085890,4086005,116,1,"FBgn0086032","FBtr0114308",5011
"975","chr2L",4091788,4092267,480,"*","Intron (FBtr0077465/FBgn0000547, intron 5 of 8)",1,4085890,4086005,116,1,"FBgn0086032","FBtr0114308",5898
"976","chr2L",4092675,4094255,1581,"*","Intron (FBtr0077465/FBgn0000547, intron 5 of 8)",1,4085890,4086005,116,1,"FBgn0086032","FBtr0114308",6785
"977","chr2L",4095045,4095259,215,"*","Intron (FBtr0077465/FBgn0000547, intron 5 of 8)",1,4085890,4086005,116,1,"FBgn0086032","FBtr0114308",9155
"978","chr2L",4098015,4099841,1827,"*","Exon (FBtr0077465/FBgn0000547, exon 6 of 9)",1,4085890,4086005,116,1,"FBgn0086032","FBtr0114308",12125
"979","chr2L",4103726,4103940,215,"*","Intron (FBtr0077465/FBgn0000547, intron 7 of 8)",1,4120343,4121627,1285,1,"FBgn0020376","FBtr0077466",-16403
"980","chr2L",4107786,4108851,1066,"*","Exon (FBtr0077465/FBgn0000547, exon 8 of 9)",1,4120343,4121627,1285,1,"FBgn0020376","FBtr0077466",-11492
"981","chr2L",4109238,4110172,935,"*","Intron (FBtr0077465/FBgn0000547, intron 8 of 8)",1,4120343,4121627,1285,1,"FBgn0020376","FBtr0077466",-10171
"982","chr2L",4114079,4114305,227,"*","3' UTR",1,4120343,4121627,1285,1,"FBgn0020376","FBtr0077466",-6038
"983","chr2L",4116113,4116417,305,"*","Distal Intergenic",1,4120343,4121627,1285,1,"FBgn0020376","FBtr0077466",-3926
"984","chr2L",4116752,4117172,421,"*","Distal Intergenic",1,4120343,4121627,1285,1,"FBgn0020376","FBtr0077466",-3171
"985","chr2L",4119242,4120603,1362,"*","Promoter (<=1kb)",1,4120343,4121627,1285,1,"FBgn0020376","FBtr0077466",0
"986","chr2L",4123902,4124671,770,"*","Promoter (2-3kb)",1,4121702,4124153,2452,1,"FBgn0014033","FBtr0346582",2200
"987","chr2L",4126965,4127179,215,"*","Distal Intergenic",1,4121702,4124153,2452,1,"FBgn0014033","FBtr0346582",5263
"988","chr2L",4130612,4130830,219,"*","Distal Intergenic",1,4121702,4124153,2452,1,"FBgn0014033","FBtr0346582",8910
"989","chr2L",4132747,4133257,511,"*","Distal Intergenic",1,4121702,4124153,2452,1,"FBgn0014033","FBtr0346582",11045
"990","chr2L",4143177,4143450,274,"*","Distal Intergenic",1,4149279,4151203,1925,1,"FBgn0031585","FBtr0077468",-5829
"991","chr2L",4149236,4149683,448,"*","Promoter (<=1kb)",1,4149279,4151203,1925,1,"FBgn0031585","FBtr0077468",0
"992","chr2L",4150350,4150681,332,"*","Promoter (1-2kb)",1,4149279,4151203,1925,1,"FBgn0031585","FBtr0077468",1071
"993","chr2L",4179405,4179619,215,"*","Distal Intergenic",1,4185401,4186187,787,1,"FBgn0264866","FBtr0334786",-5782
"994","chr2L",4186693,4187083,391,"*","Promoter (<=1kb)",1,4185268,4186093,826,2,"FBgn0267441","FBtr0346782",-600
"995","chr2L",4188318,4189195,878,"*","Promoter (<=1kb)",1,4188123,4189284,1162,1,"FBgn0040102","FBtr0077469",195
"996","chr2L",4195532,4196058,527,"*","Promoter (1-2kb)",1,4189340,4197380,8041,2,"FBgn0031589","FBtr0077483",1322
"997","chr2L",4196586,4196824,239,"*","Promoter (<=1kb)",1,4189340,4197380,8041,2,"FBgn0031589","FBtr0077483",556
"998","chr2L",4197166,4197997,832,"*","Promoter (<=1kb)",1,4189340,4197380,8041,2,"FBgn0031589","FBtr0077483",0
"999","chr2L",4199384,4199640,257,"*","Promoter (1-2kb)",1,4189526,4198071,8546,2,"FBgn0031589","FBtr0334792",-1313
"1000","chr2L",4203588,4203834,247,"*","Exon (FBtr0077478/FBgn0001075, exon 8 of 9)",1,4189526,4198071,8546,2,"FBgn0031589","FBtr0334792",-5517
"1001","chr2L",4207010,4207259,250,"*","Exon (FBtr0077478/FBgn0001075, exon 7 of 9)",1,4189526,4198071,8546,2,"FBgn0031589","FBtr0334792",-8939
"1002","chr2L",4216151,4216701,551,"*","Exon (FBtr0077478/FBgn0001075, exon 2 of 9)",1,4198404,4221796,23393,2,"FBgn0001075","FBtr0077478",5095
"1003","chr2L",4224688,4225352,665,"*","Promoter (1-2kb)",1,4224650,4226980,2331,2,"FBgn0031590","FBtr0334790",1628
"1004","chr2L",4225637,4226768,1132,"*","Promoter (<=1kb)",1,4224650,4226980,2331,2,"FBgn0031590","FBtr0334790",212
"1005","chr2L",4228428,4228656,229,"*","Promoter (<=1kb)",1,4228921,4229458,538,1,"FBgn0265819","FBtr0342651",-265
"1006","chr2L",4285732,4285947,216,"*","Promoter (1-2kb)",1,4284250,4321233,36984,1,"FBgn0010473","FBtr0301864",1482
"1007","chr2L",4299002,4299463,462,"*","Exon (FBtr0089268/FBgn0010473, exon 4 of 7)",1,4284250,4321233,36984,1,"FBgn0010473","FBtr0301864",14752
"1008","chr2L",4305438,4305676,239,"*","3' UTR",1,4324554,4331830,7277,1,"FBgn0028482","FBtr0077425",-18878
"1009","chr2L",4318898,4319112,215,"*","Exon (FBtr0301863/FBgn0010473, exon 12 of 13)",1,4324554,4331830,7277,1,"FBgn0028482","FBtr0077425",-5442
"1010","chr2L",4322062,4322329,268,"*","Promoter (2-3kb)",1,4324554,4331830,7277,1,"FBgn0028482","FBtr0077425",-2225
"1011","chr2L",4324071,4324518,448,"*","Promoter (<=1kb)",1,4324554,4331830,7277,1,"FBgn0028482","FBtr0077425",-36
"1012","chr2L",4326589,4326803,215,"*","Promoter (2-3kb)",1,4324554,4331830,7277,1,"FBgn0028482","FBtr0077425",2035
"1013","chr2L",4328039,4329574,1536,"*","Exon (FBtr0077425/FBgn0028482, exon 2 of 6)",1,4324554,4331830,7277,1,"FBgn0028482","FBtr0077425",3485
"1014","chr2L",4333052,4333438,387,"*","Promoter (<=1kb)",1,4333913,4345411,11499,1,"FBgn0020762","FBtr0077426",-475
"1015","chr2L",4333836,4335180,1345,"*","Promoter (<=1kb)",1,4333913,4345411,11499,1,"FBgn0020762","FBtr0077426",0
"1016","chr2L",4335550,4336927,1378,"*","Promoter (1-2kb)",1,4333913,4345776,11864,1,"FBgn0020762","FBtr0112899",1637
"1017","chr2L",4341257,4342122,866,"*","Promoter (1-2kb)",1,4343696,4343756,61,1,"FBgn0262375","FBtr0304205",-1574
"1018","chr2L",4342556,4343210,655,"*","Promoter (<=1kb)",1,4343696,4343756,61,1,"FBgn0262375","FBtr0304205",-486
"1019","chr2L",4347361,4347965,605,"*","Promoter (<=1kb)",1,4347501,4347954,454,1,"FBgn0265908","FBtr0342832",0
"1020","chr2L",4350615,4351498,884,"*","Promoter (<=1kb)",1,4350999,4351449,451,1,"FBgn0265911","FBtr0342835",0
"1021","chr2L",4351836,4352050,215,"*","Promoter (<=1kb)",1,4350999,4351449,451,1,"FBgn0265911","FBtr0342835",837
"1022","chr2L",4353438,4353858,421,"*","Promoter (<=1kb)",1,4352975,4354034,1060,1,"FBgn0031596","FBtr0334400",463
"1023","chr2L",4355636,4356102,467,"*","Promoter (2-3kb)",1,4352975,4354034,1060,1,"FBgn0031596","FBtr0334400",2661
"1024","chr2L",4359051,4359265,215,"*","Promoter (2-3kb)",1,4361925,4380716,18792,1,"FBgn0026319","FBtr0334401",-2660
"1025","chr2L",4360179,4360454,276,"*","Promoter (1-2kb)",1,4361925,4380716,18792,1,"FBgn0026319","FBtr0334401",-1471
"1026","chr2L",4364877,4365091,215,"*","Promoter (<=1kb)",1,4361689,4364252,2564,2,"FBgn0266903","FBtr0345770",-625
"1027","chr2L",4365510,4367362,1853,"*","Promoter (1-2kb)",1,4361689,4364252,2564,2,"FBgn0266903","FBtr0345770",-1258
"1028","chr2L",4369222,4369514,293,"*","Promoter (1-2kb)",1,4361689,4371303,9615,2,"FBgn0266903","FBtr0445833",1789
"1029","chr2L",4371872,4372595,724,"*","Promoter (<=1kb)",1,4371990,4380716,8727,1,"FBgn0026319","FBtr0077429",0
"1030","chr2L",4375048,4375872,825,"*","Intron (FBtr0334401/FBgn0026319, intron 2 of 2)",1,4371990,4380716,8727,1,"FBgn0026319","FBtr0077429",3058
"1031","chr2L",4376303,4376931,629,"*","Intron (FBtr0334401/FBgn0026319, intron 2 of 2)",1,4371990,4380716,8727,1,"FBgn0026319","FBtr0077429",4313
"1032","chr2L",4377898,4380298,2401,"*","Promoter (2-3kb)",1,4380722,4382661,1940,2,"FBgn0031597","FBtr0077464",2363
"1033","chr2L",4384878,4386147,1270,"*","Promoter (<=1kb)",1,4382925,4386062,3138,2,"FBgn0031598","FBtr0077462",0
"1034","chr2L",4387120,4388045,926,"*","Promoter (<=1kb)",1,4386182,4387356,1175,2,"FBgn0261976","FBtr0331450",0
"1035","chr2L",4388496,4388710,215,"*","Promoter (<=1kb)",1,4388327,4392778,4452,1,"FBgn0027560","FBtr0077431",169
"1036","chr2L",4390474,4390777,304,"*","Promoter (2-3kb)",1,4388327,4392778,4452,1,"FBgn0027560","FBtr0077431",2147
"1037","chr2L",4391972,4392215,244,"*","Promoter (1-2kb)",1,4392770,4393876,1107,2,"FBgn0031600","FBtr0077460",1661
"1038","chr2L",4393048,4393719,672,"*","Promoter (<=1kb)",1,4392770,4393876,1107,2,"FBgn0031600","FBtr0077460",157
"1039","chr2L",4394017,4394464,448,"*","Promoter (<=1kb)",1,4394196,4400105,5910,1,"FBgn0022153","FBtr0077432",0
"1040","chr2L",4398019,4399183,1165,"*","Promoter (1-2kb)",1,4400953,4403142,2190,1,"FBgn0053003","FBtr0077434",-1770
"1041","chr2L",4400855,4401542,688,"*","Promoter (<=1kb)",1,4400953,4403142,2190,1,"FBgn0053003","FBtr0077434",0
"1042","chr2L",4403004,4403687,684,"*","Promoter (<=1kb)",1,4403251,4403955,705,1,"FBgn0031601","FBtr0077435",0
"1043","chr2L",4443209,4443448,240,"*","Promoter (<=1kb)",1,4442429,4442985,557,1,"FBgn0031603","FBtr0077438",780
"1044","chr2L",4444952,4445184,233,"*","Promoter (<=1kb)",1,4444732,4446765,2034,1,"FBgn0031604","FBtr0077439",220
"1045","chr2L",4447038,4447657,620,"*","Promoter (<=1kb)",1,4446670,4448635,1966,2,"FBgn0025684","FBtr0077456",978
"1046","chr2L",4451205,4451888,684,"*","Promoter (1-2kb)",1,4449295,4453038,3744,2,"FBgn0031606","FBtr0077455",1150
"1047","chr2L",4452793,4454850,2058,"*","Promoter (<=1kb)",1,4449295,4453038,3744,2,"FBgn0031606","FBtr0077455",0
