"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"5056","chr2R",10376759,10376973,215,"*","Promoter (<=1kb)",2,10376238,10377540,1303,2,"FBgn0265141","FBtr0336973",567
"5057","chr2R",10417903,10418350,448,"*","Promoter (<=1kb)",2,10418718,10419761,1044,1,"FBgn0033518","FBtr0088259",-368
"5058","chr2R",10421865,10422187,323,"*","Promoter (<=1kb)",2,10420414,10421908,1495,2,"FBgn0033519","FBtr0329868",0
"5059","chr2R",10422473,10422687,215,"*","Promoter (<=1kb)",2,10422192,10422989,798,1,"FBgn0053474","FBtr0345937",281
"5060","chr2R",10423314,10424052,739,"*","Promoter (<=1kb)",2,10420414,10423650,3237,2,"FBgn0033519","FBtr0329867",0
"5061","chr2R",10424420,10424634,215,"*","Promoter (<=1kb)",2,10424436,10425471,1036,1,"FBgn0033520","FBtr0088261",0
"5062","chr2R",10427717,10428177,461,"*","Promoter (<=1kb)",2,10426880,10427915,1036,2,"FBgn0033521","FBtr0088315",0
"5063","chr2R",10428455,10428669,215,"*","Promoter (<=1kb)",2,10426880,10427915,1036,2,"FBgn0033521","FBtr0088315",-540
"5064","chr2R",10431068,10432014,947,"*","Promoter (1-2kb)",2,10430005,10436166,6162,1,"FBgn0262114","FBtr0330614",1063
"5065","chr2R",10433099,10433320,222,"*","Exon (FBtr0088263/FBgn0262114, exon 3 of 12)",2,10430005,10436166,6162,1,"FBgn0262114","FBtr0330614",3094
"5066","chr2R",10438130,10438344,215,"*","Promoter (<=1kb)",2,10438248,10462686,24439,1,"FBgn0001122","FBtr0088267",0
"5067","chr2R",10438834,10439077,244,"*","Promoter (<=1kb)",2,10438606,10462686,24081,1,"FBgn0001122","FBtr0088270",228
"5068","chr2R",10442371,10442679,309,"*","Promoter (1-2kb)",2,10444344,10463718,19375,1,"FBgn0001122","FBtr0088266",-1665
"5069","chr2R",10445192,10445406,215,"*","Promoter (<=1kb)",2,10445116,10465701,20586,1,"FBgn0001122","FBtr0088272",76
"5070","chr2R",10453630,10454411,782,"*","Promoter (1-2kb)",2,10449350,10452460,3111,2,"FBgn0033524","FBtr0088312",-1170
"5071","chr2R",10455171,10455385,215,"*","Promoter (2-3kb)",2,10449350,10452460,3111,2,"FBgn0033524","FBtr0088312",-2711
"5072","chr2R",10461336,10461709,374,"*","Promoter (2-3kb)",2,10459163,10462686,3524,1,"FBgn0001122","FBtr0333064",2173
"5073","chr2R",10465896,10466110,215,"*","Promoter (2-3kb)",2,10466001,10468540,2540,2,"FBgn0033526","FBtr0088310",2430
"5074","chr2R",10467052,10468352,1301,"*","Promoter (<=1kb)",2,10466001,10468540,2540,2,"FBgn0033526","FBtr0088310",188
"5075","chr2R",10468638,10469085,448,"*","Promoter (<=1kb)",2,10468616,10469643,1028,1,"FBgn0033527","FBtr0088273",22
"5076","chr2R",10470431,10470812,382,"*","Promoter (1-2kb)",2,10468616,10469643,1028,1,"FBgn0033527","FBtr0088273",1815
"5077","chr2R",10471631,10472120,490,"*","Exon (FBtr0088308/FBgn0261862, exon 4 of 9)",2,10468616,10469643,1028,1,"FBgn0033527","FBtr0088273",3015
"5078","chr2R",10472416,10472630,215,"*","Promoter (2-3kb)",2,10469473,10475481,6009,2,"FBgn0261862","FBtr0088308",2851
"5079","chr2R",10474890,10475337,448,"*","Promoter (<=1kb)",2,10469473,10475481,6009,2,"FBgn0261862","FBtr0088308",144
"5080","chr2R",10475964,10476698,735,"*","Promoter (<=1kb)",2,10469473,10475481,6009,2,"FBgn0261862","FBtr0301282",-483
"5081","chr2R",10481256,10481668,413,"*","Promoter (1-2kb)",2,10480163,10481886,1724,1,"FBgn0033529","FBtr0088274",1093
"5082","chr2R",10497604,10497818,215,"*","Exon (FBtr0089360/FBgn0283521, exon 6 of 6)",2,10481894,10485252,3359,2,"FBgn0264817","FBtr0347597",-12352
"5083","chr2R",10515744,10516005,262,"*","Exon (FBtr0089348/FBgn0283521, exon 6 of 7)",2,10504859,10534354,29496,2,"FBgn0283521","FBtr0089343",18349
"5084","chr2R",10525484,10525931,448,"*","Exon (FBtr0089352/FBgn0283521, exon 6 of 6)",2,10504859,10534354,29496,2,"FBgn0283521","FBtr0089343",8423
"5085","chr2R",10526550,10527251,702,"*","3' UTR",2,10504859,10534354,29496,2,"FBgn0283521","FBtr0089343",7103
"5086","chr2R",10532187,10532738,552,"*","Promoter (1-2kb)",2,10504859,10534354,29496,2,"FBgn0283521","FBtr0089343",1616
"5087","chr2R",10533128,10533616,489,"*","Promoter (<=1kb)",2,10504859,10534354,29496,2,"FBgn0283521","FBtr0089343",738
"5088","chr2R",10536311,10536671,361,"*","Promoter (<=1kb)",2,10536495,10536660,166,2,"FBgn0263466","FBtr0309765",0
"5089","chr2R",10541903,10542799,897,"*","Promoter (<=1kb)",2,10504859,10541670,36812,2,"FBgn0283521","FBtr0089345",-233
"5090","chr2R",10544112,10544538,427,"*","Promoter (<=1kb)",2,10507243,10543291,36049,2,"FBgn0283521","FBtr0343132",-821
"5091","chr2R",10547066,10547728,663,"*","Promoter (<=1kb)",2,10544925,10547260,2336,2,"FBgn0283426","FBtr0445179",0
"5092","chr2R",10548322,10548664,343,"*","Promoter (1-2kb)",2,10544925,10547260,2336,2,"FBgn0283426","FBtr0445179",-1062
"5093","chr2R",10551636,10552286,651,"*","Distal Intergenic",2,10544925,10547260,2336,2,"FBgn0283426","FBtr0445179",-4376
"5094","chr2R",10553495,10554638,1144,"*","Distal Intergenic",2,10557888,10616248,58361,1,"FBgn0263102","FBtr0088275",-3250
"5095","chr2R",10556908,10557122,215,"*","Promoter (<=1kb)",2,10557888,10616248,58361,1,"FBgn0263102","FBtr0088275",-766
"5096","chr2R",10561673,10561887,215,"*","5' UTR",2,10557888,10617280,59393,1,"FBgn0263102","FBtr0346958",3785
"5097","chr2R",10562147,10562361,215,"*","Exon (FBtr0088275/FBgn0263102, exon 3 of 10)",2,10557888,10617280,59393,1,"FBgn0263102","FBtr0346958",4259
"5098","chr2R",10568343,10568780,438,"*","Promoter (<=1kb)",2,10568942,10616248,47307,1,"FBgn0263102","FBtr0088277",-162
"5099","chr2R",10569914,10571619,1706,"*","Promoter (<=1kb)",2,10569954,10616248,46295,1,"FBgn0263102","FBtr0100607",0
"5100","chr2R",10572030,10572824,795,"*","Promoter (2-3kb)",2,10569954,10616248,46295,1,"FBgn0263102","FBtr0100607",2076
"5101","chr2R",10580913,10583309,2397,"*","Promoter (<=1kb)",2,10583686,10616248,32563,1,"FBgn0263102","FBtr0088278",-377
"5102","chr2R",10583556,10584710,1155,"*","Promoter (<=1kb)",2,10583686,10616248,32563,1,"FBgn0263102","FBtr0088278",0
"5103","chr2R",10594702,10595071,370,"*","Intron (FBtr0088275/FBgn0263102, intron 3 of 9)",2,10583686,10616248,32563,1,"FBgn0263102","FBtr0100606",11016
"5104","chr2R",10602464,10603174,711,"*","Intron (FBtr0088275/FBgn0263102, intron 3 of 9)",2,10617662,10640990,23329,1,"FBgn0033538","FBtr0088283",-14488
"5105","chr2R",10605932,10606146,215,"*","Intron (FBtr0088275/FBgn0263102, intron 3 of 9)",2,10617662,10640990,23329,1,"FBgn0033538","FBtr0088283",-11516
"5106","chr2R",10610657,10611566,910,"*","5' UTR",2,10617662,10640990,23329,1,"FBgn0033538","FBtr0088283",-6096
"5107","chr2R",10612945,10613178,234,"*","Exon (FBtr0088275/FBgn0263102, exon 7 of 10)",2,10617662,10640990,23329,1,"FBgn0033538","FBtr0088283",-4484
"5108","chr2R",10618751,10618965,215,"*","Promoter (1-2kb)",2,10617662,10641807,24146,1,"FBgn0033538","FBtr0339461",1089
"5109","chr2R",10621066,10621280,215,"*","Promoter (<=1kb)",2,10622203,10640990,18788,1,"FBgn0033538","FBtr0113063",-923
"5110","chr2R",10638395,10638629,235,"*","Exon (FBtr0088283/FBgn0033538, exon 3 of 9)",2,10641818,10645427,3610,2,"FBgn0033539","FBtr0088258",6798
"5111","chr2R",10644410,10644896,487,"*","Promoter (<=1kb)",2,10641818,10645427,3610,2,"FBgn0033539","FBtr0088258",531
"5112","chr2R",10726548,10726826,279,"*","Promoter (1-2kb)",2,10725270,10727272,2003,1,"FBgn0033542","FBtr0088215",1278
"5113","chr2R",10729851,10730646,796,"*","Promoter (<=1kb)",2,10729578,10730918,1341,2,"FBgn0033543","FBtr0088256",272
"5114","chr2R",10732046,10732284,239,"*","Promoter (<=1kb)",2,10732699,10737425,4727,1,"FBgn0033544","FBtr0113064",-415
"5115","chr2R",10735136,10735583,448,"*","Promoter (<=1kb)",2,10735381,10738370,2990,1,"FBgn0033544","FBtr0339465",0
"5116","chr2R",10736382,10736678,297,"*","Promoter (<=1kb)",2,10735675,10737425,1751,1,"FBgn0033544","FBtr0088218",707
"5117","chr2R",10750858,10751072,215,"*","Intron (FBtr0302517/FBgn0053144, intron 5 of 8)",2,10760778,10761668,891,1,"FBgn0263802","FBtr0309816",-9706
"5118","chr2R",10758167,10758381,215,"*","Promoter (2-3kb)",2,10760778,10761668,891,1,"FBgn0263802","FBtr0309816",-2397
"5119","chr2R",10766561,10766832,272,"*","Intron (FBtr0302517/FBgn0053144, intron 2 of 8)",2,10760778,10761668,891,1,"FBgn0263802","FBtr0309816",5783
"5120","chr2R",10767310,10767908,599,"*","Intron (FBtr0302517/FBgn0053144, intron 2 of 8)",2,10760778,10761668,891,1,"FBgn0263802","FBtr0309816",6532
"5121","chr2R",10768194,10768408,215,"*","Intron (FBtr0302517/FBgn0053144, intron 2 of 8)",2,10760778,10761668,891,1,"FBgn0263802","FBtr0309816",7416
"5122","chr2R",10770824,10771900,1077,"*","Intron (FBtr0302517/FBgn0053144, intron 2 of 8)",2,10760778,10761668,891,1,"FBgn0263802","FBtr0309816",10046
"5123","chr2R",10772401,10772615,215,"*","Intron (FBtr0302517/FBgn0053144, intron 2 of 8)",2,10740396,10782869,42474,2,"FBgn0053144","FBtr0088254",10254
"5124","chr2R",10776440,10777132,693,"*","Intron (FBtr0302517/FBgn0053144, intron 2 of 8)",2,10740396,10782869,42474,2,"FBgn0053144","FBtr0088254",5737
"5125","chr2R",10779965,10780427,463,"*","Promoter (2-3kb)",2,10740396,10782869,42474,2,"FBgn0053144","FBtr0088254",2442
"5126","chr2R",10781045,10781259,215,"*","Promoter (1-2kb)",2,10740396,10782869,42474,2,"FBgn0053144","FBtr0088254",1610
"5127","chr2R",10804923,10805370,448,"*","Promoter (1-2kb)",2,10800420,10806537,6118,2,"FBgn0027499","FBtr0339467",1167
"5128","chr2R",10807811,10808050,240,"*","Promoter (<=1kb)",2,10800420,10808938,8519,2,"FBgn0027499","FBtr0088253",888
"5129","chr2R",10812557,10813033,477,"*","Promoter (<=1kb)",2,10812157,10813310,1154,2,"FBgn0033550","FBtr0088251",277
"5130","chr2R",10814066,10815146,1081,"*","Promoter (<=1kb)",2,10813549,10815781,2233,1,"FBgn0033551","FBtr0088223",517
"5131","chr2R",10819519,10819733,215,"*","Promoter (<=1kb)",2,10816037,10819884,3848,2,"FBgn0086898","FBtr0088249",151
"5132","chr2R",10821226,10821746,521,"*","Promoter (<=1kb)",2,10821098,10821640,543,2,"FBgn0033554","FBtr0088248",0
"5133","chr2R",10826706,10827349,644,"*","Exon (FBtr0345930/FBgn0033557, exon 9 of 10)",2,10823595,10827644,4050,1,"FBgn0033557","FBtr0088227",3111
"5134","chr2R",10831259,10831803,545,"*","Promoter (2-3kb)",2,10827430,10834236,6807,2,"FBgn0033558","FBtr0088246",2433
"5135","chr2R",10834612,10834893,282,"*","Promoter (<=1kb)",2,10827430,10834236,6807,2,"FBgn0033558","FBtr0339476",-376
"5136","chr2R",10839994,10840420,427,"*","Promoter (1-2kb)",2,10837009,10838727,1719,2,"FBgn0027525","FBtr0088245",-1267
"5137","chr2R",10843729,10844391,663,"*","Promoter (<=1kb)",2,10839102,10844027,4926,2,"FBgn0050015","FBtr0113357",0
"5138","chr2R",10846215,10846964,750,"*","Promoter (2-3kb)",2,10839102,10844027,4926,2,"FBgn0050015","FBtr0113357",-2188
"5139","chr2R",10853735,10854163,429,"*","Promoter (<=1kb)",2,10839102,10854150,15049,2,"FBgn0050015","FBtr0331939",0
"5140","chr2R",10854664,10855321,658,"*","Promoter (<=1kb)",2,10839102,10854150,15049,2,"FBgn0050015","FBtr0331939",-514
"5141","chr2R",10856293,10856507,215,"*","Promoter (2-3kb)",2,10839102,10854150,15049,2,"FBgn0050015","FBtr0331939",-2143
"5142","chr2R",10860062,10860276,215,"*","Promoter (<=1kb)",2,10859695,10860191,497,1,"FBgn0265348","FBtr0339470",367
"5143","chr2R",10860778,10861206,429,"*","Promoter (<=1kb)",2,10839102,10861381,22280,2,"FBgn0050015","FBtr0331938",175
"5144","chr2R",10862510,10862900,391,"*","Promoter (1-2kb)",2,10839102,10861381,22280,2,"FBgn0050015","FBtr0331938",-1129
"5145","chr2R",10863770,10864239,470,"*","Promoter (2-3kb)",2,10839102,10861381,22280,2,"FBgn0050015","FBtr0331938",-2389
"5146","chr2R",10864528,10864794,267,"*","Intron (FBtr0088242/FBgn0050015, intron 1 of 7)",2,10839102,10861381,22280,2,"FBgn0050015","FBtr0331938",-3147
"5147","chr2R",10866112,10866521,410,"*","Intron (FBtr0088242/FBgn0050015, intron 1 of 7)",2,10839102,10861381,22280,2,"FBgn0050015","FBtr0331938",-4731
"5148","chr2R",10867273,10867487,215,"*","Intron (FBtr0088242/FBgn0050015, intron 1 of 7)",2,10839102,10861381,22280,2,"FBgn0050015","FBtr0331938",-5892
"5149","chr2R",10872784,10873044,261,"*","Promoter (1-2kb)",2,10839102,10874771,35670,2,"FBgn0050015","FBtr0088242",1727
"5150","chr2R",10873925,10874181,257,"*","Promoter (<=1kb)",2,10839102,10874771,35670,2,"FBgn0050015","FBtr0088242",590
"5151","chr2R",10874912,10875126,215,"*","Promoter (<=1kb)",2,10839102,10874771,35670,2,"FBgn0050015","FBtr0306393",-141
"5152","chr2R",10881891,10882180,290,"*","Promoter (1-2kb)",2,10883547,10884936,1390,1,"FBgn0061356","FBtr0100230",-1367
"5153","chr2R",10882911,10883409,499,"*","Promoter (<=1kb)",2,10883547,10884936,1390,1,"FBgn0061356","FBtr0100230",-138
"5154","chr2R",10885893,10886238,346,"*","Promoter (<=1kb)",2,10885533,10885589,57,1,"FBgn0262412","FBtr0304339",360
"5155","chr2R",10888248,10888749,502,"*","Promoter (1-2kb)",2,10886810,10893191,6382,1,"FBgn0050020","FBtr0088235",1438
"5156","chr2R",10899164,10899378,215,"*","Promoter (<=1kb)",2,10898245,10899060,816,2,"FBgn0033571","FBtr0088237",-104
"5157","chr2R",10904223,10904437,215,"*","Promoter (<=1kb)",2,10903570,10905563,1994,1,"FBgn0033572","FBtr0339474",653
"5158","chr2R",10998103,10998516,414,"*","Intron (FBtr0333066/FBgn0040765, intron 2 of 4)",2,10946309,10947095,787,1,"FBgn0266763","FBtr0345362",51794
"5159","chr2R",11010888,11011225,338,"*","Intron (FBtr0333066/FBgn0040765, intron 2 of 4)",2,10946309,10947095,787,1,"FBgn0266763","FBtr0345362",64579
"5160","chr2R",11023815,11024861,1047,"*","Intron (FBtr0333066/FBgn0040765, intron 2 of 4)",2,11085586,11088300,2715,1,"FBgn0262817","FBtr0306049",-60725
"5161","chr2R",11043943,11044278,336,"*","Intron (FBtr0333066/FBgn0040765, intron 2 of 4)",2,11085586,11088300,2715,1,"FBgn0262817","FBtr0306049",-41308
"5162","chr2R",11046172,11046619,448,"*","Intron (FBtr0333066/FBgn0040765, intron 2 of 4)",2,11085586,11088300,2715,1,"FBgn0262817","FBtr0306049",-38967
"5163","chr2R",11047199,11047555,357,"*","Intron (FBtr0333066/FBgn0040765, intron 2 of 4)",2,11085586,11088300,2715,1,"FBgn0262817","FBtr0306049",-38031
"5164","chr2R",11079817,11080031,215,"*","Intron (FBtr0333066/FBgn0040765, intron 2 of 4)",2,11085586,11088300,2715,1,"FBgn0262817","FBtr0306049",-5555
"5165","chr2R",11084806,11085773,968,"*","Promoter (<=1kb)",2,11085586,11088300,2715,1,"FBgn0262817","FBtr0306049",0
"5166","chr2R",11090906,11091405,500,"*","Intron (FBtr0333066/FBgn0040765, intron 2 of 4)",2,11086294,11086898,605,1,"FBgn0286890","FBtr0475066",4612
"5167","chr2R",11102221,11102611,391,"*","Intron (FBtr0333066/FBgn0040765, intron 1 of 4)",2,10977956,11106816,128861,2,"FBgn0040765","FBtr0333066",4205
"5168","chr2R",11104723,11105166,444,"*","Promoter (1-2kb)",2,10977956,11106816,128861,2,"FBgn0040765","FBtr0333066",1650
"5169","chr2R",11106156,11106644,489,"*","Promoter (<=1kb)",2,10977956,11106816,128861,2,"FBgn0040765","FBtr0333066",172
"5170","chr2R",11174790,11175004,215,"*","Promoter (<=1kb)",2,11173803,11217394,43592,1,"FBgn0003396","FBtr0330620",987
"5171","chr2R",11183125,11183561,437,"*","Promoter (<=1kb)",2,11183224,11217394,34171,1,"FBgn0003396","FBtr0088098",0
"5172","chr2R",11185125,11185339,215,"*","Promoter (1-2kb)",2,11183224,11217394,34171,1,"FBgn0003396","FBtr0088098",1901
"5173","chr2R",11185600,11185814,215,"*","Promoter (2-3kb)",2,11183224,11217394,34171,1,"FBgn0003396","FBtr0088098",2376
"5174","chr2R",11191482,11192394,913,"*","Intron (FBtr0330619/FBgn0003396, intron 2 of 7)",2,11198276,11217394,19119,1,"FBgn0003396","FBtr0088099",-5882
"5175","chr2R",11194178,11194538,361,"*","Intron (FBtr0330619/FBgn0003396, intron 2 of 7)",2,11198276,11217394,19119,1,"FBgn0003396","FBtr0088099",-3738
"5176","chr2R",11195142,11195400,259,"*","Promoter (2-3kb)",2,11198276,11217394,19119,1,"FBgn0003396","FBtr0088099",-2876
"5177","chr2R",11197306,11197661,356,"*","Promoter (<=1kb)",2,11198276,11217394,19119,1,"FBgn0003396","FBtr0088099",-615
"5178","chr2R",11198294,11198788,495,"*","Promoter (<=1kb)",2,11198276,11217394,19119,1,"FBgn0003396","FBtr0088099",18
"5179","chr2R",11200742,11200956,215,"*","Promoter (2-3kb)",2,11198276,11217394,19119,1,"FBgn0003396","FBtr0088099",2466
"5180","chr2R",11201562,11201828,267,"*","Promoter (2-3kb)",2,11204629,11217394,12766,1,"FBgn0003396","FBtr0088100",-2801
"5181","chr2R",11202838,11203281,444,"*","Promoter (1-2kb)",2,11204629,11217394,12766,1,"FBgn0003396","FBtr0088100",-1348
"5182","chr2R",11203630,11204077,448,"*","Promoter (<=1kb)",2,11204629,11217394,12766,1,"FBgn0003396","FBtr0088100",-552
"5183","chr2R",11206916,11207130,215,"*","Promoter (2-3kb)",2,11204629,11217394,12766,1,"FBgn0003396","FBtr0088100",2287
"5184","chr2R",11207473,11207687,215,"*","Promoter (2-3kb)",2,11204629,11217394,12766,1,"FBgn0003396","FBtr0088100",2844
"5185","chr2R",11208321,11208725,405,"*","Exon (FBtr0330619/FBgn0003396, exon 3 of 8)",2,11204629,11217394,12766,1,"FBgn0003396","FBtr0088100",3692
"5186","chr2R",11212266,11212713,448,"*","Exon (FBtr0330619/FBgn0003396, exon 6 of 8)",2,11217416,11219241,1826,2,"FBgn0033582","FBtr0088197",6528
"5187","chr2R",11215319,11215533,215,"*","Exon (FBtr0330619/FBgn0003396, exon 8 of 8)",2,11217416,11219241,1826,2,"FBgn0033582","FBtr0088197",3708
"5188","chr2R",11216407,11216825,419,"*","Promoter (2-3kb)",2,11217416,11219241,1826,2,"FBgn0033582","FBtr0088197",2416
"5189","chr2R",11217731,11218151,421,"*","Promoter (1-2kb)",2,11217416,11219241,1826,2,"FBgn0033582","FBtr0088197",1090
"5190","chr2R",11221474,11221688,215,"*","Promoter (1-2kb)",2,11222871,11226746,3876,1,"FBgn0033584","FBtr0088105",-1183
"5191","chr2R",11225084,11225739,656,"*","Promoter (1-2kb)",2,11223445,11226746,3302,1,"FBgn0033584","FBtr0339479",1639
"5192","chr2R",11228101,11228315,215,"*","Exon (FBtr0088196/FBgn0050021, exon 7 of 9)",2,11226458,11232516,6059,2,"FBgn0050021","FBtr0088196",4201
"5193","chr2R",11235304,11235807,504,"*","Promoter (<=1kb)",2,11235252,11235755,504,1,"FBgn0033589","FBtr0088107",52
"5194","chr2R",11237504,11237718,215,"*","Promoter (<=1kb)",2,11237172,11237644,473,2,"FBgn0085253","FBtr0112417",0
"5195","chr2R",11248926,11249245,320,"*","Promoter (<=1kb)",2,11249594,11249933,340,1,"FBgn0262572","FBtr0304907",-349
"5196","chr2R",11250942,11251156,215,"*","Promoter (<=1kb)",2,11250368,11251913,1546,1,"FBgn0026386","FBtr0088111",574
"5197","chr2R",11258433,11258694,262,"*","Promoter (1-2kb)",2,11259106,11259976,871,2,"FBgn0033600","FBtr0088189",1282
"5198","chr2R",11259921,11260574,654,"*","Promoter (<=1kb)",2,11259106,11259976,871,2,"FBgn0033600","FBtr0088189",0
"5199","chr2R",11265414,11265957,544,"*","Promoter (<=1kb)",2,11265126,11266856,1731,1,"FBgn0033602","FBtr0088114",288
"5200","chr2R",11271026,11271605,580,"*","Promoter (<=1kb)",2,11266915,11272575,5661,2,"FBgn0033603","FBtr0302718",970
"5201","chr2R",11277026,11277462,437,"*","Promoter (<=1kb)",2,11277957,11278445,489,2,"FBgn0086519","FBtr0088183",983
"5202","chr2R",11281154,11281476,323,"*","Promoter (1-2kb)",2,11279725,11281033,1309,1,"FBgn0041174","FBtr0088115",1429
"5203","chr2R",11289260,11289474,215,"*","Promoter (<=1kb)",2,11285148,11289772,4625,2,"FBgn0033609","FBtr0088178",298
"5204","chr2R",11292410,11292866,457,"*","Promoter (<=1kb)",2,11292531,11293161,631,1,"FBgn0050033","FBtr0303156",0
"5205","chr2R",11295113,11296148,1036,"*","Promoter (<=1kb)",2,11294536,11295242,707,2,"FBgn0259238","FBtr0299855",0
"5206","chr2R",11296775,11297549,775,"*","Promoter (<=1kb)",2,11294536,11297520,2985,2,"FBgn0259238","FBtr0299853",0
"5207","chr2R",11300498,11300990,493,"*","Promoter (<=1kb)",2,11301916,11305607,3692,1,"FBgn0033615","FBtr0088118",-926
"5208","chr2R",11301856,11302323,468,"*","Promoter (<=1kb)",2,11301916,11305607,3692,1,"FBgn0033615","FBtr0088118",0
"5209","chr2R",11306772,11307360,589,"*","Promoter (<=1kb)",2,11305511,11307528,2018,2,"FBgn0025373","FBtr0088170",168
"5210","chr2R",11310206,11311100,895,"*","Promoter (<=1kb)",2,11310831,11311165,335,1,"FBgn0262574","FBtr0304945",0
"5211","chr2R",11313362,11313882,521,"*","Promoter (2-3kb)",2,11310831,11311165,335,1,"FBgn0262574","FBtr0339482",2531
"5212","chr2R",11317900,11318124,225,"*","Promoter (<=1kb)",2,11310335,11317609,7275,2,"FBgn0016047","FBtr0089382",-291
"5213","chr2R",11320210,11320820,611,"*","Promoter (<=1kb)",2,11319710,11321312,1603,2,"FBgn0026385","FBtr0088166",492
"5214","chr2R",11328972,11329377,406,"*","5' UTR",2,11325788,11336463,10676,1,"FBgn0003382","FBtr0332463",3184
"5215","chr2R",11337513,11337829,317,"*","Promoter (<=1kb)",2,11336840,11337791,952,1,"FBgn0043470","FBtr0088121",673
"5216","chr2R",11339454,11339668,215,"*","Promoter (<=1kb)",2,11339186,11340132,947,2,"FBgn0011556","FBtr0088164",464
"5217","chr2R",11342166,11342537,372,"*","Promoter (<=1kb)",2,11341714,11342760,1047,2,"FBgn0011555","FBtr0088162",223
"5218","chr2R",11345079,11345467,389,"*","Promoter (<=1kb)",2,11344260,11345119,860,2,"FBgn0003863","FBtr0088161",0
"5219","chr2R",11357024,11357718,695,"*","Promoter (<=1kb)",2,11357564,11357650,87,2,"FBgn0011987","FBtr0088156",0
"5220","chr2R",11361601,11361985,385,"*","Promoter (<=1kb)",2,11361900,11363405,1506,1,"FBgn0041241","FBtr0088127",0
"5221","chr2R",11362393,11362607,215,"*","Promoter (<=1kb)",2,11361900,11363405,1506,1,"FBgn0041241","FBtr0088127",493
"5222","chr2R",11365497,11365951,455,"*","Promoter (<=1kb)",2,11366710,11370287,3578,1,"FBgn0033627","FBtr0088128",-759
"5223","chr2R",11370345,11370900,556,"*","Promoter (<=1kb)",2,11370300,11371163,864,2,"FBgn0021795","FBtr0088153",263
"5224","chr2R",11376527,11376741,215,"*","Promoter (1-2kb)",2,11375183,11377109,1927,1,"FBgn0033628","FBtr0304902",1344
"5225","chr2R",11380613,11380872,260,"*","Promoter (1-2kb)",2,11377193,11379177,1985,2,"FBgn0033629","FBtr0088151",-1436
"5226","chr2R",11383084,11384166,1083,"*","Promoter (<=1kb)",2,11380347,11384114,3768,2,"FBgn0033631","FBtr0110897",0
"5227","chr2R",11385213,11385486,274,"*","Promoter (1-2kb)",2,11381325,11384114,2790,2,"FBgn0033631","FBtr0089939",-1099
"5228","chr2R",11389605,11389992,388,"*","Promoter (<=1kb)",2,11387160,11388779,1620,2,"FBgn0050022","FBtr0289990",-826
"5229","chr2R",11393279,11393635,357,"*","Promoter (<=1kb)",2,11394353,11394424,72,1,"FBgn0050257","FBtr0088131",-718
"5230","chr2R",11395592,11397129,1538,"*","Promoter (<=1kb)",2,11384743,11397432,12690,2,"FBgn0082585","FBtr0088146",303
"5231","chr2R",11397839,11398053,215,"*","Promoter (<=1kb)",2,11384743,11397432,12690,2,"FBgn0082585","FBtr0088146",-407
"5232","chr2R",11398377,11398885,509,"*","Promoter (<=1kb)",2,11384743,11397432,12690,2,"FBgn0082585","FBtr0088146",-945
"5233","chr2R",11401132,11401554,423,"*","Promoter (1-2kb)",2,11399770,11399841,72,2,"FBgn0050506","FBtr0088145",-1291
"5234","chr2R",11403766,11404027,262,"*","Promoter (<=1kb)",2,11404699,11404770,72,1,"FBgn0266573","FBtr0344696",-672
"5235","chr2R",11405182,11405738,557,"*","Promoter (<=1kb)",2,11405597,11408079,2483,1,"FBgn0033633","FBtr0088133",0
"5236","chr2R",11407408,11407622,215,"*","Promoter (1-2kb)",2,11405597,11408079,2483,1,"FBgn0033633","FBtr0088133",1811
"5237","chr2R",11411231,11411612,382,"*","Promoter (<=1kb)",2,11409810,11410438,629,2,"FBgn0054054","FBtr0100109",-793
"5238","chr2R",11413077,11413955,879,"*","Promoter (<=1kb)",2,11414510,11415337,828,1,"FBgn0040503","FBtr0473623",-555
"5239","chr2R",11421353,11421567,215,"*","5' UTR",2,11411956,11424670,12715,2,"FBgn0015872","FBtr0331388",3103
"5240","chr2R",11425159,11425373,215,"*","Promoter (<=1kb)",2,11411956,11424670,12715,2,"FBgn0015872","FBtr0331388",-489
"5241","chr2R",11427884,11428121,238,"*","Promoter (<=1kb)",2,11411956,11427803,15848,2,"FBgn0015872","FBtr0331389",-81
"5242","chr2R",11429113,11429327,215,"*","Promoter (<=1kb)",2,11411203,11429645,18443,2,"FBgn0015872","FBtr0331390",318
"5243","chr2R",11436840,11437660,821,"*","Promoter (<=1kb)",2,11436243,11442216,5974,1,"FBgn0033635","FBtr0339544",597
"5244","chr2R",11438524,11438738,215,"*","Promoter (2-3kb)",2,11436243,11442216,5974,1,"FBgn0033635","FBtr0339544",2281
"5245","chr2R",11445777,11446632,856,"*","Exon (FBtr0114575/FBgn0260499, exon 4 of 7)",2,11442505,11451604,9100,1,"FBgn0260499","FBtr0339545",3272
"5246","chr2R",11447597,11447949,353,"*","3' UTR",2,11452043,11464030,11988,1,"FBgn0000581","FBtr0330622",-4094
"5247","chr2R",11453259,11453659,401,"*","Promoter (<=1kb)",2,11452769,11465270,12502,1,"FBgn0000581","FBtr0330621",490
"5248","chr2R",11454930,11455354,425,"*","Promoter (2-3kb)",2,11452769,11465270,12502,1,"FBgn0000581","FBtr0330621",2161
