"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"3257","chr2L",14287334,14287803,470,"*","Exon (FBtr0305063/FBgn0261563, exon 3 of 13)",1,14291201,14291817,617,1,"FBgn0263648","FBtr0310011",-3398
"3258","chr2L",14290577,14291123,547,"*","Promoter (<=1kb)",1,14291201,14291817,617,1,"FBgn0263648","FBtr0310011",-78
"3259","chr2L",14291427,14291682,256,"*","Promoter (<=1kb)",1,14291201,14291817,617,1,"FBgn0263648","FBtr0310012",226
"3260","chr2L",14293883,14294497,615,"*","Promoter (<=1kb)",1,14293275,14295394,2120,2,"FBgn0263649","FBtr0310013",897
"3261","chr2L",14295148,14295373,226,"*","Promoter (<=1kb)",1,14293275,14295394,2120,2,"FBgn0263649","FBtr0310013",21
"3262","chr2L",14300855,14301581,727,"*","Promoter (<=1kb)",1,14300999,14328262,27264,1,"FBgn0261563","FBtr0302732",0
"3263","chr2L",14302692,14302917,226,"*","Promoter (1-2kb)",1,14300999,14328262,27264,1,"FBgn0261563","FBtr0302735",1693
"3264","chr2L",14305759,14306026,268,"*","Intron (FBtr0305063/FBgn0261563, intron 4 of 12)",1,14300999,14328262,27264,1,"FBgn0261563","FBtr0302735",4760
"3265","chr2L",14306949,14307681,733,"*","Intron (FBtr0305063/FBgn0261563, intron 4 of 12)",1,14300999,14328262,27264,1,"FBgn0261563","FBtr0302735",5950
"3266","chr2L",14309214,14309803,590,"*","Intron (FBtr0305063/FBgn0261563, intron 4 of 12)",1,14300999,14328262,27264,1,"FBgn0261563","FBtr0302735",8215
"3267","chr2L",14310314,14310539,226,"*","Intron (FBtr0305063/FBgn0261563, intron 4 of 12)",1,14300999,14328262,27264,1,"FBgn0261563","FBtr0302735",9315
"3268","chr2L",14313524,14313749,226,"*","Intron (FBtr0305063/FBgn0261563, intron 4 of 12)",1,14300999,14328262,27264,1,"FBgn0261563","FBtr0302735",12525
"3269","chr2L",14314159,14314586,428,"*","Intron (FBtr0305063/FBgn0261563, intron 4 of 12)",1,14300999,14328262,27264,1,"FBgn0261563","FBtr0302735",13160
"3270","chr2L",14315948,14316258,311,"*","Intron (FBtr0305063/FBgn0261563, intron 4 of 12)",1,14328429,14333860,5432,1,"FBgn0261529","FBtr0080623",-12171
"3271","chr2L",14318304,14318621,318,"*","Intron (FBtr0305063/FBgn0261563, intron 4 of 12)",1,14328429,14333860,5432,1,"FBgn0261529","FBtr0080623",-9808
"3272","chr2L",14320074,14321714,1641,"*","Exon (FBtr0305063/FBgn0261563, exon 5 of 13)",1,14328429,14333860,5432,1,"FBgn0261529","FBtr0080623",-6715
"3273","chr2L",14322521,14322990,470,"*","Exon (FBtr0305063/FBgn0261563, exon 8 of 13)",1,14328429,14333860,5432,1,"FBgn0261529","FBtr0080623",-5439
"3274","chr2L",14324116,14324769,654,"*","Exon (FBtr0305063/FBgn0261563, exon 9 of 13)",1,14328429,14333860,5432,1,"FBgn0261529","FBtr0080623",-3660
"3275","chr2L",14327452,14327736,285,"*","Promoter (<=1kb)",1,14328429,14333860,5432,1,"FBgn0261529","FBtr0080623",-693
"3276","chr2L",14328761,14329034,274,"*","Promoter (<=1kb)",1,14328429,14333860,5432,1,"FBgn0261529","FBtr0080623",332
"3277","chr2L",14329596,14329916,321,"*","Promoter (1-2kb)",1,14328429,14333860,5432,1,"FBgn0261529","FBtr0080623",1167
"3278","chr2L",14330567,14330943,377,"*","Promoter (2-3kb)",1,14328429,14333860,5432,1,"FBgn0261529","FBtr0080623",2138
"3279","chr2L",14331853,14332315,463,"*","Promoter (1-2kb)",1,14334158,14345790,11633,1,"FBgn0028916","FBtr0080624",-1843
"3280","chr2L",14333327,14333710,384,"*","Promoter (<=1kb)",1,14334158,14345790,11633,1,"FBgn0028916","FBtr0080624",-448
"3281","chr2L",14334215,14334708,494,"*","Promoter (<=1kb)",1,14334158,14345795,11638,1,"FBgn0028916","FBtr0343675",57
"3282","chr2L",14342544,14342789,246,"*","Promoter (<=1kb)",1,14342016,14345795,3780,1,"FBgn0028916","FBtr0343673",528
"3283","chr2L",14343263,14344846,1584,"*","Promoter (1-2kb)",1,14342016,14345795,3780,1,"FBgn0028916","FBtr0343673",1247
"3284","chr2L",14351561,14351876,316,"*","Promoter (<=1kb)",1,14349114,14351513,2400,2,"FBgn0261534","FBtr0080640",-48
"3285","chr2L",14352640,14353544,905,"*","Promoter (<=1kb)",1,14352077,14352619,543,1,"FBgn0262354","FBtr0304632",563
"3286","chr2L",14356318,14356758,441,"*","Promoter (<=1kb)",1,14355468,14356878,1411,2,"FBgn0266145","FBtr0343679",120
"3287","chr2L",14357846,14358082,237,"*","Promoter (<=1kb)",1,14357281,14358345,1065,1,"FBgn0015791","FBtr0343678",565
"3288","chr2L",14359278,14359544,267,"*","Promoter (<=1kb)",1,14359252,14361411,2160,1,"FBgn0001970","FBtr0080629",26
"3289","chr2L",14359968,14360219,252,"*","Promoter (<=1kb)",1,14359252,14361411,2160,1,"FBgn0001970","FBtr0080629",716
"3290","chr2L",14362583,14362860,278,"*","Promoter (<=1kb)",1,14362069,14366840,4772,1,"FBgn0015546","FBtr0344019",514
"3291","chr2L",14363662,14363939,278,"*","Promoter (1-2kb)",1,14362069,14366840,4772,1,"FBgn0015546","FBtr0344019",1593
"3292","chr2L",14366174,14366721,548,"*","3' UTR",1,14362069,14366840,4772,1,"FBgn0015546","FBtr0344019",4105
"3293","chr2L",14368161,14369304,1144,"*","Distal Intergenic",1,14362069,14366840,4772,1,"FBgn0015546","FBtr0344019",6092
"3294","chr2L",14371514,14371739,226,"*","Distal Intergenic",1,14378218,14381172,2955,2,"FBgn0020258","FBtr0080638",9433
"3295","chr2L",14374761,14375230,470,"*","Distal Intergenic",1,14378218,14381172,2955,2,"FBgn0020258","FBtr0080638",5942
"3296","chr2L",14379567,14379966,400,"*","Promoter (1-2kb)",1,14378218,14381172,2955,2,"FBgn0020258","FBtr0080638",1206
"3297","chr2L",14383526,14383751,226,"*","Promoter (2-3kb)",1,14378218,14381172,2955,2,"FBgn0020258","FBtr0080638",-2354
"3298","chr2L",14388386,14389527,1142,"*","Distal Intergenic",1,14378218,14381172,2955,2,"FBgn0020258","FBtr0080638",-7214
"3299","chr2L",14390959,14391428,470,"*","3' UTR",1,14378218,14381172,2955,2,"FBgn0020258","FBtr0080638",-9787
"3300","chr2L",14392282,14393149,868,"*","Exon (FBtr0080637/FBgn0004858, exon 2 of 3)",1,14378218,14381172,2955,2,"FBgn0020258","FBtr0080638",-11110
"3301","chr2L",14396476,14396740,265,"*","Intron (FBtr0080637/FBgn0004858, intron 1 of 2)",1,14390628,14409549,18922,2,"FBgn0004858","FBtr0080637",12809
"3302","chr2L",14397966,14398206,241,"*","Intron (FBtr0080637/FBgn0004858, intron 1 of 2)",1,14390628,14409549,18922,2,"FBgn0004858","FBtr0080637",11343
"3303","chr2L",14400111,14400809,699,"*","Intron (FBtr0080637/FBgn0004858, intron 1 of 2)",1,14390628,14409549,18922,2,"FBgn0004858","FBtr0080637",8740
"3304","chr2L",14403439,14404113,675,"*","Intron (FBtr0080637/FBgn0004858, intron 1 of 2)",1,14390628,14409549,18922,2,"FBgn0004858","FBtr0080637",5436
"3305","chr2L",14405231,14406512,1282,"*","Intron (FBtr0080637/FBgn0004858, intron 1 of 2)",1,14390628,14409549,18922,2,"FBgn0004858","FBtr0080637",3037
"3306","chr2L",14410128,14410414,287,"*","Promoter (<=1kb)",1,14409755,14410045,291,1,"FBgn0265946","FBtr0342910",373
"3307","chr2L",14416097,14416527,431,"*","Promoter (<=1kb)",1,14416729,14417331,603,2,"FBgn0264810","FBtr0080634",804
"3308","chr2L",14420602,14420889,288,"*","Distal Intergenic",1,14416729,14417331,603,2,"FBgn0264810","FBtr0080634",-3271
"3309","chr2L",14424456,14424681,226,"*","Promoter (<=1kb)",1,14424315,14425189,875,2,"FBgn0028871","FBtr0080633",508
"3310","chr2L",14427975,14428794,820,"*","Promoter (2-3kb)",1,14428612,14430822,2211,2,"FBgn0265945","FBtr0342914",2028
"3311","chr2L",14429874,14430099,226,"*","Promoter (<=1kb)",1,14428612,14430822,2211,2,"FBgn0265945","FBtr0342914",723
"3312","chr2L",14433189,14434815,1627,"*","Promoter (2-3kb)",1,14428612,14430822,2211,2,"FBgn0265945","FBtr0342914",-2367
"3313","chr2L",14437589,14437814,226,"*","Distal Intergenic",1,14428612,14430822,2211,2,"FBgn0265945","FBtr0342914",-6767
"3314","chr2L",14438955,14439726,772,"*","Distal Intergenic",1,14428612,14430822,2211,2,"FBgn0265945","FBtr0342914",-8133
"3315","chr2L",14441657,14443353,1697,"*","Distal Intergenic",1,14448409,14449009,601,2,"FBgn0267290","FBtr0346575",5656
"3316","chr2L",14450601,14451463,863,"*","Promoter (<=1kb)",1,14450282,14450922,641,2,"FBgn0028844","FBtr0300837",0
"3317","chr2L",14457279,14458194,916,"*","Promoter (<=1kb)",1,14457113,14457338,226,1,"FBgn0265943","FBtr0342911",166
"3318","chr2L",14459353,14460239,887,"*","Promoter (2-3kb)",1,14457113,14457338,226,1,"FBgn0265943","FBtr0342911",2240
"3319","chr2L",14461528,14461753,226,"*","Distal Intergenic",1,14457113,14457338,226,1,"FBgn0265943","FBtr0342911",4415
"3320","chr2L",14462633,14464749,2117,"*","Distal Intergenic",1,14457113,14457338,226,1,"FBgn0265943","FBtr0342911",5520
"3321","chr2L",14470393,14471230,838,"*","Distal Intergenic",1,14457113,14457338,226,1,"FBgn0265943","FBtr0342911",13280
"3322","chr2L",14472291,14472865,575,"*","Distal Intergenic",1,14486040,14486752,713,1,"FBgn0265944","FBtr0342912",-13175
"3323","chr2L",14483037,14483710,674,"*","Promoter (2-3kb)",1,14486040,14486752,713,1,"FBgn0265944","FBtr0342912",-2330
"3324","chr2L",14490936,14492539,1604,"*","Promoter (<=1kb)",1,14490859,14494019,3161,1,"FBgn0005771","FBtr0080643",77
"3325","chr2L",14494987,14495868,882,"*","Promoter (<=1kb)",1,14495878,14495949,72,1,"FBgn0028882","FBtr0080644",-10
"3326","chr2L",14496635,14496860,226,"*","Promoter (<=1kb)",1,14495878,14495949,72,1,"FBgn0028882","FBtr0080644",757
"3327","chr2L",14498865,14499271,407,"*","Promoter (<=1kb)",1,14496997,14498116,1120,2,"FBgn0266841","FBtr0345569",-749
"3328","chr2L",14501777,14502727,951,"*","Distal Intergenic",1,14496997,14498116,1120,2,"FBgn0266841","FBtr0345569",-3661
"3329","chr2L",14504473,14505716,1244,"*","Distal Intergenic",1,14496997,14498116,1120,2,"FBgn0266841","FBtr0345569",-6357
"3330","chr2L",14513211,14513436,226,"*","Promoter (1-2kb)",1,14509913,14512083,2171,2,"FBgn0267257","FBtr0346471",-1128
"3331","chr2L",14513946,14514474,529,"*","Promoter (1-2kb)",1,14509913,14512083,2171,2,"FBgn0267257","FBtr0346471",-1863
"3332","chr2L",14515344,14515624,281,"*","Promoter (2-3kb)",1,14518091,14518161,71,1,"FBgn0011862","FBtr0089613",-2467
"3333","chr2L",14515953,14517589,1637,"*","Promoter (<=1kb)",1,14518091,14518161,71,1,"FBgn0011862","FBtr0089613",-502
"3334","chr2L",14518449,14518694,246,"*","Promoter (<=1kb)",1,14518621,14518691,71,2,"FBgn0011864","FBtr0080665",0
"3335","chr2L",14522580,14522841,262,"*","Promoter (1-2kb)",1,14524312,14525656,1345,1,"FBgn0053648","FBtr0343695",-1471
"3336","chr2L",14527515,14527740,226,"*","Promoter (2-3kb)",1,14524805,14525656,852,1,"FBgn0053648","FBtr0343696",2710
"3337","chr2L",14528890,14530142,1253,"*","Promoter (<=1kb)",1,14530546,14530616,71,2,"FBgn0011865","FBtr0080664",474
"3338","chr2L",14532964,14533192,229,"*","Promoter (<=1kb)",1,14532484,14533471,988,2,"FBgn0266146","FBtr0343705",279
"3339","chr2L",14533902,14534459,558,"*","Promoter (<=1kb)",1,14532484,14533471,988,2,"FBgn0266146","FBtr0343705",-431
"3340","chr2L",14534886,14535230,345,"*","Promoter (1-2kb)",1,14532484,14533471,988,2,"FBgn0266146","FBtr0343705",-1415
"3341","chr2L",14535870,14537498,1629,"*","Promoter (2-3kb)",1,14532484,14533471,988,2,"FBgn0266146","FBtr0343705",-2399
"3342","chr2L",14545243,14546309,1067,"*","Promoter (2-3kb)",1,14547498,14549109,1612,2,"FBgn0250844","FBtr0343704",2800
"3343","chr2L",14547772,14547997,226,"*","Promoter (1-2kb)",1,14547498,14549109,1612,2,"FBgn0250844","FBtr0343704",1112
"3344","chr2L",14552660,14553832,1173,"*","Promoter (1-2kb)",1,14550395,14550960,566,2,"FBgn0266147","FBtr0343702",-1700
"3345","chr2L",14554506,14555003,498,"*","Distal Intergenic",1,14550395,14550960,566,2,"FBgn0266147","FBtr0343702",-3546
"3346","chr2L",14556868,14557697,830,"*","Promoter (1-2kb)",1,14557939,14558852,914,2,"FBgn0266148","FBtr0343701",1155
"3347","chr2L",14561882,14562142,261,"*","Promoter (1-2kb)",1,14560778,14561355,578,1,"FBgn0266149","FBtr0343697",1104
"3348","chr2L",14563267,14563604,338,"*","Promoter (<=1kb)",1,14563015,14563726,712,2,"FBgn0028913","FBtr0343700",122
"3349","chr2L",14568857,14569225,369,"*","Distal Intergenic",1,14563074,14563726,653,2,"FBgn0028913","FBtr0080661",-5131
"3350","chr2L",14569588,14570066,479,"*","Distal Intergenic",1,14563074,14563726,653,2,"FBgn0028913","FBtr0080661",-5862
"3351","chr2L",14571724,14572211,488,"*","Distal Intergenic",1,14576473,14577097,625,1,"FBgn0266150","FBtr0343698",-4262
"3352","chr2L",14572690,14573187,498,"*","Distal Intergenic",1,14576473,14577097,625,1,"FBgn0266150","FBtr0343698",-3286
"3353","chr2L",14582370,14582839,470,"*","Distal Intergenic",1,14587920,14588234,315,2,"FBgn0261566","FBtr0302802",5395
"3354","chr2L",14584001,14584255,255,"*","Distal Intergenic",1,14587920,14588234,315,2,"FBgn0261566","FBtr0302802",3979
"3355","chr2L",14591272,14592394,1123,"*","Distal Intergenic",1,14587920,14588234,315,2,"FBgn0261566","FBtr0302802",-3038
"3356","chr2L",14596136,14596747,612,"*","Promoter (2-3kb)",1,14598859,14598930,72,1,"FBgn0028912","FBtr0080646",-2112
"3357","chr2L",14597481,14598195,715,"*","Promoter (<=1kb)",1,14598859,14598930,72,1,"FBgn0028912","FBtr0080646",-664
"3358","chr2L",14601760,14602393,634,"*","Promoter (2-3kb)",1,14599674,14599745,72,1,"FBgn0028910","FBtr0080647",2086
"3359","chr2L",14602710,14603395,686,"*","Exon (FBtr0301496/FBgn0003016, exon 6 of 12)",1,14599674,14599745,72,1,"FBgn0028910","FBtr0080647",3036
"3360","chr2L",14604836,14605686,851,"*","Exon (FBtr0301496/FBgn0003016, exon 6 of 12)",1,14599674,14599745,72,1,"FBgn0028910","FBtr0080647",5162
"3361","chr2L",14607163,14607429,267,"*","Intron (FBtr0301496/FBgn0003016, intron 5 of 11)",1,14613258,14613621,364,1,"FBgn0263330","FBtr0308753",-5829
"3362","chr2L",14609222,14610433,1212,"*","Promoter (2-3kb)",1,14613258,14613621,364,1,"FBgn0263330","FBtr0308753",-2825
"3363","chr2L",14612334,14612589,256,"*","Promoter (<=1kb)",1,14613258,14613621,364,1,"FBgn0263330","FBtr0308753",-669
"3364","chr2L",14615183,14615652,470,"*","Promoter (<=1kb)",1,14615552,14617402,1851,1,"FBgn0000055","FBtr0100589",0
"3365","chr2L",14617442,14617667,226,"*","Promoter (<=1kb)",1,14617511,14618902,1392,1,"FBgn0000056","FBtr0343699",0
"3366","chr2L",14618007,14618232,226,"*","Promoter (<=1kb)",1,14617511,14618902,1392,1,"FBgn0000056","FBtr0343699",496
"3367","chr2L",14620669,14620938,270,"*","Intron (FBtr0301496/FBgn0003016, intron 3 of 11)",1,14617511,14618902,1392,1,"FBgn0000056","FBtr0343699",3158
"3368","chr2L",14621533,14621794,262,"*","Intron (FBtr0301496/FBgn0003016, intron 3 of 11)",1,14617511,14618902,1392,1,"FBgn0000056","FBtr0343699",4022
"3369","chr2L",14622118,14622979,862,"*","Intron (FBtr0301496/FBgn0003016, intron 3 of 11)",1,14617511,14618902,1392,1,"FBgn0000056","FBtr0343699",4607
"3370","chr2L",14627384,14627641,258,"*","Intron (FBtr0301496/FBgn0003016, intron 3 of 11)",1,14617511,14618902,1392,1,"FBgn0000056","FBtr0343699",9873
"3371","chr2L",14629885,14630154,270,"*","Intron (FBtr0301496/FBgn0003016, intron 3 of 11)",1,14617511,14618902,1392,1,"FBgn0000056","FBtr0343699",12374
"3372","chr2L",14631228,14631486,259,"*","Intron (FBtr0301496/FBgn0003016, intron 3 of 11)",1,14617511,14618902,1392,1,"FBgn0000056","FBtr0343699",13717
"3373","chr2L",14632661,14633284,624,"*","Intron (FBtr0301496/FBgn0003016, intron 3 of 11)",1,14617511,14618902,1392,1,"FBgn0000056","FBtr0343699",15150
"3374","chr2L",14637470,14639228,1759,"*","Intron (FBtr0301496/FBgn0003016, intron 2 of 11)",1,14617511,14618902,1392,1,"FBgn0000056","FBtr0343699",19959
"3375","chr2L",14639715,14640401,687,"*","Exon (FBtr0301496/FBgn0003016, exon 2 of 12)",1,14617511,14618902,1392,1,"FBgn0000056","FBtr0343699",22204
"3376","chr2L",14643625,14643850,226,"*","Intron (FBtr0301496/FBgn0003016, intron 1 of 11)",1,14617511,14618902,1392,1,"FBgn0000056","FBtr0343699",26114
"3377","chr2L",14644692,14645823,1132,"*","Intron (FBtr0301496/FBgn0003016, intron 1 of 11)",1,14617511,14618902,1392,1,"FBgn0000056","FBtr0343699",27181
"3378","chr2L",14652056,14652390,335,"*","Intron (FBtr0301496/FBgn0003016, intron 1 of 11)",1,14617511,14618902,1392,1,"FBgn0000056","FBtr0343699",34545
"3379","chr2L",14652947,14653509,563,"*","Intron (FBtr0301496/FBgn0003016, intron 1 of 11)",1,14617511,14618902,1392,1,"FBgn0000056","FBtr0343699",35436
"3380","chr2L",14654079,14654304,226,"*","Intron (FBtr0301496/FBgn0003016, intron 1 of 11)",1,14599196,14689340,90145,2,"FBgn0003016","FBtr0301496",35036
"3381","chr2L",14655313,14656052,740,"*","Intron (FBtr0301496/FBgn0003016, intron 1 of 11)",1,14599196,14689340,90145,2,"FBgn0003016","FBtr0301496",33288
"3382","chr2L",14656348,14656607,260,"*","Intron (FBtr0301496/FBgn0003016, intron 1 of 11)",1,14599196,14689340,90145,2,"FBgn0003016","FBtr0301496",32733
"3383","chr2L",14661355,14662360,1006,"*","Intron (FBtr0301496/FBgn0003016, intron 1 of 11)",1,14599196,14689340,90145,2,"FBgn0003016","FBtr0301496",26980
"3384","chr2L",14662900,14663730,831,"*","Intron (FBtr0301496/FBgn0003016, intron 1 of 11)",1,14599196,14689340,90145,2,"FBgn0003016","FBtr0301496",25610
"3385","chr2L",14665902,14666137,236,"*","Intron (FBtr0301496/FBgn0003016, intron 1 of 11)",1,14599196,14689340,90145,2,"FBgn0003016","FBtr0301496",23203
"3386","chr2L",14669156,14670057,902,"*","Intron (FBtr0301496/FBgn0003016, intron 1 of 11)",1,14599196,14689340,90145,2,"FBgn0003016","FBtr0301496",19283
"3387","chr2L",14672176,14673945,1770,"*","Intron (FBtr0301496/FBgn0003016, intron 1 of 11)",1,14599196,14689340,90145,2,"FBgn0003016","FBtr0301496",15395
"3388","chr2L",14675110,14676510,1401,"*","Intron (FBtr0301496/FBgn0003016, intron 1 of 11)",1,14599196,14689340,90145,2,"FBgn0003016","FBtr0301496",12830
"3389","chr2L",14681095,14681768,674,"*","Intron (FBtr0301496/FBgn0003016, intron 1 of 11)",1,14599196,14689340,90145,2,"FBgn0003016","FBtr0301496",7572
"3390","chr2L",14682337,14682806,470,"*","Intron (FBtr0301496/FBgn0003016, intron 1 of 11)",1,14599196,14689340,90145,2,"FBgn0003016","FBtr0301496",6534
"3391","chr2L",14684990,14686653,1664,"*","Promoter (2-3kb)",1,14599196,14689340,90145,2,"FBgn0003016","FBtr0301496",2687
"3392","chr2L",14692598,14692823,226,"*","Distal Intergenic",1,14599776,14689340,89565,2,"FBgn0003016","FBtr0301495",-3258
"3393","chr2L",14714065,14714290,226,"*","Promoter (<=1kb)",1,14713750,14714526,777,1,"FBgn0085194","FBtr0343707",315
"3394","chr2L",14724879,14725104,226,"*","Exon (FBtr0473612/FBgn0261571, exon 5 of 5)",1,14724617,14730177,5561,2,"FBgn0261571","FBtr0473612",5073
"3395","chr2L",14725666,14725946,281,"*","Exon (FBtr0473612/FBgn0261571, exon 5 of 5)",1,14724617,14730177,5561,2,"FBgn0261571","FBtr0473612",4231
"3396","chr2L",14726877,14727289,413,"*","Promoter (2-3kb)",1,14724617,14730177,5561,2,"FBgn0261571","FBtr0473612",2888
"3397","chr2L",14729769,14729994,226,"*","Promoter (<=1kb)",1,14724617,14730177,5561,2,"FBgn0261571","FBtr0473612",183
"3398","chr2L",14732405,14732827,423,"*","Promoter (<=1kb)",1,14732561,14733008,448,2,"FBgn0266151","FBtr0343711",181
"3399","chr2L",14744903,14745128,226,"*","Promoter (<=1kb)",1,14744845,14745210,366,2,"FBgn0260955","FBtr0301742",82
"3400","chr2L",14763313,14763672,360,"*","Promoter (<=1kb)",1,14762765,14764065,1301,1,"FBgn0028838","FBtr0080671",548
"3401","chr2L",14766140,14766823,684,"*","Promoter (<=1kb)",1,14765908,14767225,1318,1,"FBgn0028868","FBtr0080672",232
"3402","chr2L",14774683,14774910,228,"*","Promoter (<=1kb)",1,14773814,14774981,1168,2,"FBgn0032549","FBtr0301695",71
"3403","chr2L",14783680,14784358,679,"*","Promoter (<=1kb)",1,14783301,14784598,1298,2,"FBgn0032551","FBtr0080688",240
"3404","chr2L",14813517,14813742,226,"*","Promoter (2-3kb)",1,14810761,14812599,1839,1,"FBgn0053309","FBtr0080674",2756
"3405","chr2L",14823698,14824256,559,"*","Distal Intergenic",1,14810761,14812599,1839,1,"FBgn0053309","FBtr0080674",12937
"3406","chr2L",14826341,14826611,271,"*","Distal Intergenic",1,14810761,14812599,1839,1,"FBgn0053309","FBtr0080674",15580
"3407","chr2L",14841953,14842178,226,"*","Promoter (<=1kb)",1,14840434,14842209,1776,2,"FBgn0264349","FBtr0343683",31
"3408","chr2L",14845054,14845351,298,"*","Promoter (2-3kb)",1,14842358,14843108,751,1,"FBgn0261568","FBtr0343681",2696
"3409","chr2L",14851659,14851929,271,"*","Promoter (<=1kb)",1,14844993,14851749,6757,2,"FBgn0028886","FBtr0080685",0
"3410","chr2L",14872830,14873100,271,"*","Promoter (<=1kb)",1,14870801,14872022,1222,2,"FBgn0032553","FBtr0304004",-808
"3411","chr2L",14926225,14926572,348,"*","Promoter (1-2kb)",1,14924590,14930565,5976,1,"FBgn0028887","FBtr0080675",1635
"3412","chr2L",14928821,14929046,226,"*","Exon (FBtr0080675/FBgn0028887, exon 2 of 3)",1,14924590,14930565,5976,1,"FBgn0028887","FBtr0080675",4231
"3413","chr2L",14947692,14948161,470,"*","Intron (FBtr0345431/FBgn0259213, intron 2 of 19)",1,14924590,14930565,5976,1,"FBgn0028887","FBtr0080675",23102
"3414","chr2L",14982590,14983415,826,"*","Intron (FBtr0080676/FBgn0086711, intron 5 of 7)",1,14974468,14975001,534,1,"FBgn0266870","FBtr0345724",8122
"3415","chr2L",14986348,14986817,470,"*","Intron (FBtr0080676/FBgn0086711, intron 3 of 7)",1,14975747,14997559,21813,2,"FBgn0086711","FBtr0080676",10742
"3416","chr2L",14987088,14987313,226,"*","Intron (FBtr0080676/FBgn0086711, intron 3 of 7)",1,14975747,14997559,21813,2,"FBgn0086711","FBtr0080676",10246
"3417","chr2L",14990828,14991098,271,"*","Intron (FBtr0080676/FBgn0086711, intron 3 of 7)",1,14975747,14997559,21813,2,"FBgn0086711","FBtr0080676",6461
"3418","chr2L",14997345,14997782,438,"*","Promoter (<=1kb)",1,14975747,14997559,21813,2,"FBgn0086711","FBtr0080676",0
"3419","chr2L",15006237,15007220,984,"*","Promoter (<=1kb)",1,15006583,15007431,849,2,"FBgn0261881","FBtr0080728",211
"3420","chr2L",15008144,15009501,1358,"*","Promoter (<=1kb)",1,15008489,15009692,1204,2,"FBgn0283659","FBtr0080727",191
"3421","chr2L",15009983,15010610,628,"*","Promoter (<=1kb)",1,15009939,15011764,1826,1,"FBgn0286027","FBtr0080696",44
"3422","chr2L",15013424,15013732,309,"*","Promoter (<=1kb)",1,15011815,15012667,853,2,"FBgn0264438","FBtr0332519",-757
"3423","chr2L",15028299,15028558,260,"*","Promoter (1-2kb)",1,15026882,15029513,2632,1,"FBgn0053310","FBtr0343684",1417
"3424","chr2L",15031241,15031710,470,"*","Promoter (<=1kb)",1,15030928,15031750,823,2,"FBgn0051832","FBtr0343688",40
"3425","chr2L",15034233,15034458,226,"*","Promoter (<=1kb)",1,15035394,15037841,2448,1,"FBgn0041713","FBtr0345641",-936
"3426","chr2L",15035442,15036081,640,"*","Promoter (<=1kb)",1,15035472,15037841,2370,1,"FBgn0041713","FBtr0080699",0
"3427","chr2L",15036594,15036819,226,"*","Promoter (1-2kb)",1,15035472,15037841,2370,1,"FBgn0041713","FBtr0080699",1122
"3428","chr2L",15037418,15038131,714,"*","Promoter (<=1kb)",1,15036293,15038861,2569,2,"FBgn0001977","FBtr0080725",730
"3429","chr2L",15039797,15040124,328,"*","Promoter (<=1kb)",1,15039488,15043334,3847,1,"FBgn0004837","FBtr0080700",309
"3430","chr2L",15040864,15041710,847,"*","Promoter (1-2kb)",1,15039488,15043334,3847,1,"FBgn0004837","FBtr0080700",1376
"3431","chr2L",15047759,15047984,226,"*","Exon (FBtr0080723/FBgn0000317, exon 7 of 12)",1,15039488,15043334,3847,1,"FBgn0004837","FBtr0080700",8271
"3432","chr2L",15048903,15049214,312,"*","Exon (FBtr0080723/FBgn0000317, exon 6 of 12)",1,15044963,15057862,12900,2,"FBgn0000317","FBtr0080723",8648
"3433","chr2L",15049633,15050085,453,"*","Exon (FBtr0080723/FBgn0000317, exon 6 of 12)",1,15044963,15057862,12900,2,"FBgn0000317","FBtr0080723",7777
"3434","chr2L",15054488,15055615,1128,"*","Promoter (2-3kb)",1,15044963,15057862,12900,2,"FBgn0000317","FBtr0080723",2247
"3435","chr2L",15059386,15059611,226,"*","Promoter (1-2kb)",1,15058303,15059120,818,1,"FBgn0053679","FBtr0091659",1083
"3436","chr2L",15060527,15060752,226,"*","Promoter (<=1kb)",1,15058919,15060757,1839,2,"FBgn0010422","FBtr0332475",5
"3437","chr2L",15061722,15062353,632,"*","Promoter (<=1kb)",1,15061656,15074311,12656,1,"FBgn0283442","FBtr0445186",66
"3438","chr2L",15063848,15064084,237,"*","Promoter (2-3kb)",1,15061656,15074311,12656,1,"FBgn0283442","FBtr0445186",2192
"3439","chr2L",15066869,15067559,691,"*","Promoter (<=1kb)",1,15062931,15068078,5148,2,"FBgn0024183","FBtr0080721",519
"3440","chr2L",15069807,15070081,275,"*","Promoter (<=1kb)",1,15062931,15070316,7386,2,"FBgn0024183","FBtr0080718",235
"3441","chr2L",15071256,15071725,470,"*","Promoter (<=1kb)",1,15062931,15070316,7386,2,"FBgn0024183","FBtr0080718",-940
"3442","chr2L",15073373,15073781,409,"*","Promoter (<=1kb)",1,15074776,15096915,22140,1,"FBgn0028879","FBtr0080702",-995
"3443","chr2L",15087611,15088253,643,"*","Exon (FBtr0080702/FBgn0028879, exon 3 of 17)",1,15074776,15096915,22140,1,"FBgn0028879","FBtr0344792",12835
"3444","chr2L",15113779,15114309,531,"*","Promoter (<=1kb)",1,15113480,15118069,4590,1,"FBgn0001978","FBtr0332474",299
"3445","chr2L",15114897,15115747,851,"*","Promoter (1-2kb)",1,15113480,15118069,4590,1,"FBgn0001978","FBtr0332474",1417
