"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"5810","chr2R",9555439,9557752,2314,"*","Promoter (1-2kb)",2,9553762,9553824,63,1,"FBgn0262447","FBtr0304458",1677
"5811","chr2R",9560619,9560849,231,"*","Promoter (<=1kb)",2,9561638,9563871,2234,1,"FBgn0033423","FBtr0088520",-789
"5812","chr2R",9562300,9563000,701,"*","Promoter (<=1kb)",2,9561638,9563871,2234,1,"FBgn0033423","FBtr0088520",662
"5813","chr2R",9566325,9566673,349,"*","Promoter (1-2kb)",2,9559255,9565190,5936,2,"FBgn0266819","FBtr0345573",-1135
"5814","chr2R",9567009,9567294,286,"*","Promoter (1-2kb)",2,9559255,9565190,5936,2,"FBgn0266819","FBtr0345573",-1819
"5815","chr2R",9568727,9569239,513,"*","Exon (FBtr0304957/FBgn0085436, exon 8 of 10)",2,9559255,9565190,5936,2,"FBgn0266819","FBtr0345573",-3537
"5816","chr2R",9570449,9571541,1093,"*","Exon (FBtr0304957/FBgn0085436, exon 7 of 10)",2,9567514,9576695,9182,2,"FBgn0085436","FBtr0339394",5154
"5817","chr2R",9572937,9574394,1458,"*","Promoter (2-3kb)",2,9567514,9576695,9182,2,"FBgn0085436","FBtr0339394",2301
"5818","chr2R",9576071,9576316,246,"*","Promoter (<=1kb)",2,9567514,9576695,9182,2,"FBgn0085436","FBtr0339394",379
"5819","chr2R",9577426,9577656,231,"*","Promoter (<=1kb)",2,9577427,9581847,4421,1,"FBgn0033426","FBtr0088521",0
"5820","chr2R",9578572,9578802,231,"*","Promoter (<=1kb)",2,9578905,9579271,367,1,"FBgn0267990","FBtr0347588",-103
"5821","chr2R",9579976,9581204,1229,"*","Promoter (<=1kb)",2,9579450,9581847,2398,1,"FBgn0033426","FBtr0088523",526
"5822","chr2R",9582224,9582454,231,"*","Promoter (1-2kb)",2,9581761,9584282,2522,2,"FBgn0033427","FBtr0339393",1828
"5823","chr2R",9584915,9585807,893,"*","Promoter (<=1kb)",2,9584643,9586126,1484,1,"FBgn0033428","FBtr0088524",272
"5824","chr2R",9586168,9586668,501,"*","Promoter (<=1kb)",2,9586110,9586714,605,2,"FBgn0033429","FBtr0088541",46
"5825","chr2R",9587983,9589813,1831,"*","Promoter (<=1kb)",2,9589050,9590443,1394,1,"FBgn0033431","FBtr0339392",0
"5826","chr2R",9590246,9590532,287,"*","Promoter (<=1kb)",2,9590867,9592744,1878,1,"FBgn0010342","FBtr0088530",-335
"5827","chr2R",9590911,9591749,839,"*","Promoter (<=1kb)",2,9590867,9592744,1878,1,"FBgn0010342","FBtr0088530",44
"5828","chr2R",9594376,9595063,688,"*","Promoter (<=1kb)",2,9594045,9599505,5461,1,"FBgn0050338","FBtr0088533",331
"5829","chr2R",9596578,9596847,270,"*","Promoter (2-3kb)",2,9594045,9599505,5461,1,"FBgn0050338","FBtr0088533",2533
"5830","chr2R",9600327,9601503,1177,"*","Promoter (<=1kb)",2,9599909,9601252,1344,2,"FBgn0050340","FBtr0088535",0
"5831","chr2R",9602757,9603220,464,"*","Promoter (<=1kb)",2,9601431,9602901,1471,2,"FBgn0050339","FBtr0088534",0
"5832","chr2R",9604037,9604744,708,"*","Promoter (<=1kb)",2,9603721,9605624,1904,1,"FBgn0033434","FBtr0088532",316
"5833","chr2R",9607689,9608280,592,"*","Promoter (<=1kb)",2,9607292,9608350,1059,1,"FBgn0050005","FBtr0088464",397
"5834","chr2R",9609046,9609276,231,"*","Promoter (1-2kb)",2,9608128,9610290,2163,2,"FBgn0033437","FBtr0088502",1014
"5835","chr2R",9609801,9610734,934,"*","Promoter (<=1kb)",2,9608128,9610290,2163,2,"FBgn0033437","FBtr0088502",0
"5836","chr2R",9644716,9645115,400,"*","Intron (FBtr0334807/FBgn0033438, intron 1 of 5)",2,9636996,9637673,678,2,"FBgn0264879","FBtr0334809",-7043
"5837","chr2R",9683000,9683944,945,"*","Promoter (<=1kb)",2,9611139,9683858,72720,2,"FBgn0033438","FBtr0088501",0
"5838","chr2R",9684872,9685922,1051,"*","Promoter (1-2kb)",2,9611139,9683858,72720,2,"FBgn0033438","FBtr0088501",-1014
"5839","chr2R",9690301,9693270,2970,"*","Promoter (<=1kb)",2,9688289,9693328,5040,2,"FBgn0023143","FBtr0088499",58
"5840","chr2R",9697504,9698122,619,"*","Distal Intergenic",2,9688289,9693328,5040,2,"FBgn0023143","FBtr0339517",-4176
"5841","chr2R",9703769,9704230,462,"*","Promoter (<=1kb)",2,9704384,9706147,1764,1,"FBgn0260474","FBtr0302050",-154
"5842","chr2R",9705147,9705392,246,"*","Promoter (<=1kb)",2,9704384,9706147,1764,1,"FBgn0260474","FBtr0302050",763
"5843","chr2R",9706249,9706550,302,"*","Promoter (<=1kb)",2,9706267,9707580,1314,1,"FBgn0033439","FBtr0088467",0
"5844","chr2R",9708192,9709086,895,"*","Promoter (<=1kb)",2,9707536,9708722,1187,1,"FBgn0033440","FBtr0088468",656
"5845","chr2R",9710273,9710985,713,"*","Promoter (<=1kb)",2,9708696,9710496,1801,2,"FBgn0265338","FBtr0339404",0
"5846","chr2R",9712218,9713494,1277,"*","Promoter (<=1kb)",2,9712321,9716256,3936,1,"FBgn0010316","FBtr0088469",0
"5847","chr2R",9714446,9714676,231,"*","Promoter (2-3kb)",2,9712321,9716256,3936,1,"FBgn0010316","FBtr0088469",2125
"5848","chr2R",9717594,9718272,679,"*","Exon (FBtr0299930/FBgn0259678, exon 9 of 9)",2,9712321,9716256,3936,1,"FBgn0010316","FBtr0088469",5273
"5849","chr2R",9726772,9727187,416,"*","Intron (FBtr0299930/FBgn0259678, intron 1 of 8)",2,9712321,9716256,3936,1,"FBgn0010316","FBtr0088469",14451
"5850","chr2R",9733754,9734030,277,"*","Intron (FBtr0299930/FBgn0259678, intron 1 of 8)",2,9716348,9745273,28926,2,"FBgn0259678","FBtr0299930",11243
"5851","chr2R",9744654,9745451,798,"*","Promoter (<=1kb)",2,9716348,9745273,28926,2,"FBgn0259678","FBtr0299930",0
"5852","chr2R",9757282,9757512,231,"*","Promoter (<=1kb)",2,9756293,9758068,1776,2,"FBgn0033442","FBtr0336936",556
"5853","chr2R",9761528,9762237,710,"*","Exon (FBtr0088471/FBgn0005614, exon 5 of 14)",2,9756928,9758068,1141,2,"FBgn0033442","FBtr0088496",-3460
"5854","chr2R",9809063,9809474,412,"*","Promoter (2-3kb)",2,9766364,9806875,40512,2,"FBgn0027589","FBtr0088495",-2188
"5855","chr2R",9810118,9810348,231,"*","Promoter (2-3kb)",2,9811319,9812774,1456,2,"FBgn0033446","FBtr0088494",2426
"5856","chr2R",9812723,9813377,655,"*","Promoter (<=1kb)",2,9811319,9812774,1456,2,"FBgn0033446","FBtr0088494",0
"5857","chr2R",9818913,9820169,1257,"*","Promoter (<=1kb)",2,9810974,9820053,9080,2,"FBgn0033446","FBtr0339403",0
"5858","chr2R",9821853,9822289,437,"*","Promoter (<=1kb)",2,9821168,9822955,1788,2,"FBgn0050001","FBtr0088492",666
"5859","chr2R",9824893,9825199,307,"*","Promoter (1-2kb)",2,9821168,9822955,1788,2,"FBgn0050001","FBtr0088492",-1938
"5860","chr2R",9825816,9826226,411,"*","Promoter (<=1kb)",2,9823082,9827206,4125,2,"FBgn0033447","FBtr0309879",980
"5861","chr2R",9827615,9828405,791,"*","Promoter (<=1kb)",2,9823082,9827206,4125,2,"FBgn0033447","FBtr0339409",-409
"5862","chr2R",9829892,9830435,544,"*","Promoter (<=1kb)",2,9828104,9831356,3253,2,"FBgn0033448","FBtr0088490",921
"5863","chr2R",9832606,9834034,1429,"*","Promoter (<=1kb)",2,9828104,9833572,5469,2,"FBgn0033448","FBtr0088486",0
"5864","chr2R",9835961,9836547,587,"*","Promoter (<=1kb)",2,9828104,9836642,8539,2,"FBgn0033448","FBtr0088487",95
"5865","chr2R",9839160,9840546,1387,"*","Promoter (<=1kb)",2,9838434,9839500,1067,2,"FBgn0033450","FBtr0088485",0
"5866","chr2R",9841657,9842757,1101,"*","Promoter (<=1kb)",2,9842686,9845512,2827,1,"FBgn0033453","FBtr0345020",0
"5867","chr2R",9843762,9844408,647,"*","Promoter (<=1kb)",2,9843797,9845512,1716,1,"FBgn0033453","FBtr0345019",0
"5868","chr2R",9849319,9850297,979,"*","Promoter (1-2kb)",2,9848061,9850642,2582,1,"FBgn0033454","FBtr0088373",1258
"5869","chr2R",9851132,9851372,241,"*","3' UTR",2,9848061,9850642,2582,1,"FBgn0033454","FBtr0088373",3071
"5870","chr2R",9851716,9852501,786,"*","Exon (FBtr0088459/FBgn0027580, exon 5 of 6)",2,9848061,9850642,2582,1,"FBgn0033454","FBtr0088373",3655
"5871","chr2R",9853831,9854130,300,"*","Promoter (2-3kb)",2,9850703,9856410,5708,2,"FBgn0027580","FBtr0088459",2280
"5872","chr2R",9854466,9854719,254,"*","Promoter (1-2kb)",2,9850703,9856410,5708,2,"FBgn0027580","FBtr0088459",1691
"5873","chr2R",9856583,9857105,523,"*","Promoter (<=1kb)",2,9850703,9856410,5708,2,"FBgn0027580","FBtr0088462",-173
"5874","chr2R",9858807,9859238,432,"*","Promoter (1-2kb)",2,9850703,9860759,10057,2,"FBgn0027580","FBtr0088456",1521
"5875","chr2R",9859636,9860398,763,"*","Promoter (<=1kb)",2,9850703,9860759,10057,2,"FBgn0027580","FBtr0088456",361
"5876","chr2R",9861844,9862289,446,"*","Promoter (<=1kb)",2,9850703,9861543,10841,2,"FBgn0027580","FBtr0088455",-301
"5877","chr2R",9863934,9864291,358,"*","Promoter (<=1kb)",2,9863766,9864576,811,1,"FBgn0050010","FBtr0088374",168
"5878","chr2R",9868032,9868325,294,"*","Promoter (<=1kb)",2,9868219,9869159,941,1,"FBgn0266631","FBtr0344919",0
"5879","chr2R",9871665,9872585,921,"*","Promoter (<=1kb)",2,9871470,9873646,2177,1,"FBgn0033458","FBtr0088376",195
"5880","chr2R",9872894,9873480,587,"*","Promoter (1-2kb)",2,9874889,9876242,1354,1,"FBgn0033459","FBtr0088378",-1409
"5881","chr2R",9874909,9875735,827,"*","Promoter (<=1kb)",2,9875281,9876242,962,1,"FBgn0033459","FBtr0088377",0
"5882","chr2R",9878766,9879412,647,"*","Promoter (1-2kb)",2,9881396,9882605,1210,1,"FBgn0267023","FBtr0345976",-1984
"5883","chr2R",9881430,9881665,236,"*","Promoter (<=1kb)",2,9881396,9882605,1210,1,"FBgn0267023","FBtr0345976",34
"5884","chr2R",9884312,9885485,1174,"*","Promoter (<=1kb)",2,9882572,9886468,3897,2,"FBgn0033463","FBtr0302176",983
"5885","chr2R",9887159,9889022,1864,"*","Promoter (<=1kb)",2,9887648,9888881,1234,1,"FBgn0033461","FBtr0088379",0
"5886","chr2R",9889626,9891397,1772,"*","Promoter (<=1kb)",2,9889878,9891141,1264,1,"FBgn0050008","FBtr0088380",0
"5887","chr2R",9899477,9900213,737,"*","Exon (FBtr0088448/FBgn0033464, exon 5 of 6)",2,9899018,9903287,4270,2,"FBgn0033464","FBtr0088448",3074
"5888","chr2R",9901483,9901713,231,"*","Promoter (1-2kb)",2,9899018,9903287,4270,2,"FBgn0033464","FBtr0088448",1574
"5889","chr2R",9903771,9904023,253,"*","Promoter (<=1kb)",2,9899018,9903287,4270,2,"FBgn0033464","FBtr0088449",-484
"5890","chr2R",9909864,9910094,231,"*","Promoter (<=1kb)",2,9910893,9913488,2596,1,"FBgn0286783","FBtr0088384",-799
"5891","chr2R",9910918,9911607,690,"*","Promoter (<=1kb)",2,9910893,9913488,2596,1,"FBgn0286783","FBtr0308338",25
"5892","chr2R",9913071,9913444,374,"*","Promoter (2-3kb)",2,9910893,9913488,2596,1,"FBgn0286783","FBtr0308338",2178
"5893","chr2R",9913862,9914168,307,"*","Promoter (2-3kb)",2,9910893,9913488,2596,1,"FBgn0286783","FBtr0308338",2969
"5894","chr2R",9916947,9917177,231,"*","Intron (FBtr0088445/FBgn0011656, intron 8 of 8)",2,9910893,9913488,2596,1,"FBgn0286783","FBtr0308338",6054
"5895","chr2R",9927715,9930343,2629,"*","Promoter (<=1kb)",2,9913496,9929615,16120,2,"FBgn0011656","FBtr0088445",0
"5896","chr2R",9937103,9937898,796,"*","Intron (FBtr0088447/FBgn0011656, intron 2 of 9)",2,9915502,9944764,29263,2,"FBgn0011656","FBtr0330707",6866
"5897","chr2R",9939100,9939899,800,"*","Intron (FBtr0088447/FBgn0011656, intron 2 of 9)",2,9915502,9944764,29263,2,"FBgn0011656","FBtr0330707",4865
"5898","chr2R",9940279,9940509,231,"*","Intron (FBtr0088447/FBgn0011656, intron 2 of 9)",2,9915502,9944764,29263,2,"FBgn0011656","FBtr0330707",4255
"5899","chr2R",9940817,9941454,638,"*","5' UTR",2,9915502,9944764,29263,2,"FBgn0011656","FBtr0330707",3310
"5900","chr2R",9942979,9943209,231,"*","Promoter (1-2kb)",2,9915502,9944764,29263,2,"FBgn0011656","FBtr0330707",1555
"5901","chr2R",9949099,9950184,1086,"*","Intron (FBtr0088447/FBgn0011656, intron 1 of 9)",2,9915502,9944764,29263,2,"FBgn0011656","FBtr0330707",-4335
"5902","chr2R",9957967,9959652,1686,"*","Promoter (<=1kb)",2,9913496,9958858,45363,2,"FBgn0011656","FBtr0088447",0
"5903","chr2R",9960152,9961172,1021,"*","Promoter (<=1kb)",2,9960078,9963853,3776,1,"FBgn0283510","FBtr0339423",74
"5904","chr2R",9963099,9963517,419,"*","Promoter (1-2kb)",2,9963835,9965067,1233,2,"FBgn0033468","FBtr0088440",1550
"5905","chr2R",9963963,9964233,271,"*","Promoter (<=1kb)",2,9963835,9965067,1233,2,"FBgn0033468","FBtr0088440",834
"5906","chr2R",9967309,9967550,242,"*","Promoter (<=1kb)",2,9967231,9968388,1158,1,"FBgn0033469","FBtr0339424",78
"5907","chr2R",9969158,9970259,1102,"*","Promoter (<=1kb)",2,9969064,9970897,1834,1,"FBgn0027619","FBtr0339425",94
"5908","chr2R",9970645,9972422,1778,"*","Promoter (<=1kb)",2,9971143,9972780,1638,1,"FBgn0033471","FBtr0088388",0
"5909","chr2R",9980385,9981678,1294,"*","Promoter (<=1kb)",2,9976996,9979584,2589,2,"FBgn0264599","FBtr0333552",-801
"5910","chr2R",9990237,9991416,1180,"*","Promoter (<=1kb)",2,9990203,9993559,3357,1,"FBgn0286784","FBtr0343852",34
"5911","chr2R",9992775,9993016,242,"*","Promoter (2-3kb)",2,9990203,9993559,3357,1,"FBgn0286784","FBtr0343852",2572
"5912","chr2R",9995597,9995827,231,"*","3' UTR",2,9990203,9993559,3357,1,"FBgn0286784","FBtr0343852",5394
"5913","chr2R",10005936,10006166,231,"*","Intron (FBtr0088438/FBgn0022382, intron 2 of 9)",2,10012093,10012199,107,2,"FBgn0263557","FBtr0309690",6033
"5914","chr2R",10014659,10015324,666,"*","Promoter (2-3kb)",2,10012093,10012199,107,2,"FBgn0263557","FBtr0309690",-2460
"5915","chr2R",10023805,10024257,453,"*","Promoter (1-2kb)",2,9993890,10026042,32153,2,"FBgn0022382","FBtr0088438",1785
"5916","chr2R",10025219,10025895,677,"*","Promoter (<=1kb)",2,9993890,10026042,32153,2,"FBgn0022382","FBtr0088438",147
"5917","chr2R",10029863,10030553,691,"*","Promoter (2-3kb)",2,10028443,10032893,4451,2,"FBgn0033474","FBtr0088435",2340
"5918","chr2R",10031213,10032961,1749,"*","Promoter (<=1kb)",2,10028443,10032893,4451,2,"FBgn0033474","FBtr0088435",0
"5919","chr2R",10033840,10034733,894,"*","Promoter (<=1kb)",2,10033304,10034698,1395,1,"FBgn0033475","FBtr0088395",536
"5920","chr2R",10038245,10038475,231,"*","Promoter (1-2kb)",2,10035536,10040042,4507,2,"FBgn0033476","FBtr0345629",1567
"5921","chr2R",10039229,10039742,514,"*","Promoter (<=1kb)",2,10035536,10040042,4507,2,"FBgn0033476","FBtr0345629",300
"5922","chr2R",10040256,10040735,480,"*","Promoter (<=1kb)",2,10035536,10040042,4507,2,"FBgn0033476","FBtr0345629",-214
"5923","chr2R",10041075,10041380,306,"*","Promoter (1-2kb)",2,10035536,10040042,4507,2,"FBgn0033476","FBtr0345629",-1033
"5924","chr2R",10043326,10044332,1007,"*","Promoter (<=1kb)",2,10041065,10043507,2443,2,"FBgn0085249","FBtr0112413",0
"5925","chr2R",10047952,10048559,608,"*","Promoter (<=1kb)",2,10048353,10050066,1714,1,"FBgn0040773","FBtr0339411",0
"5926","chr2R",10050507,10050737,231,"*","Promoter (<=1kb)",2,10050348,10050874,527,1,"FBgn0265342","FBtr0339413",159
"5927","chr2R",10051606,10053023,1418,"*","Promoter (<=1kb)",2,10052541,10063712,11172,1,"FBgn0262169","FBtr0088399",0
"5928","chr2R",10055921,10056372,452,"*","Promoter (<=1kb)",2,10056826,10063712,6887,1,"FBgn0262169","FBtr0088402",-454
"5929","chr2R",10056659,10057327,669,"*","Promoter (<=1kb)",2,10056826,10063712,6887,1,"FBgn0262169","FBtr0088402",0
"5930","chr2R",10062173,10062531,359,"*","Exon (FBtr0088399/FBgn0262169, exon 7 of 11)",2,10063385,10066514,3130,2,"FBgn0033479","FBtr0088431",3983
"5931","chr2R",10065000,10067234,2235,"*","Promoter (<=1kb)",2,10063385,10066514,3130,2,"FBgn0033479","FBtr0088431",0
"5932","chr2R",10067681,10068237,557,"*","Promoter (<=1kb)",2,10067217,10068702,1486,2,"FBgn0013435","FBtr0088429",465
"5933","chr2R",10069070,10069300,231,"*","Promoter (<=1kb)",2,10069106,10071067,1962,1,"FBgn0033481","FBtr0088404",0
"5934","chr2R",10070382,10070809,428,"*","Promoter (1-2kb)",2,10069106,10071067,1962,1,"FBgn0033481","FBtr0088404",1276
"5935","chr2R",10076201,10076700,500,"*","Promoter (<=1kb)",2,10070981,10075645,4665,2,"FBgn0033482","FBtr0088428",-556
"5936","chr2R",10077045,10077743,699,"*","Promoter (<=1kb)",2,10078366,10084210,5845,1,"FBgn0033483","FBtr0088405",-623
"5937","chr2R",10078192,10078901,710,"*","Promoter (<=1kb)",2,10078366,10084210,5845,1,"FBgn0033483","FBtr0088405",0
"5938","chr2R",10080510,10081498,989,"*","Promoter (<=1kb)",2,10080788,10080924,137,2,"FBgn0263201","FBtr0309751",0
"5939","chr2R",10083436,10083819,384,"*","Promoter (1-2kb)",2,10082253,10082322,70,2,"FBgn0286728","FBtr0474082",-1114
"5940","chr2R",10085156,10085825,670,"*","Promoter (<=1kb)",2,10085169,10096416,11248,1,"FBgn0033484","FBtr0305653",0
"5941","chr2R",10086167,10086669,503,"*","Promoter (<=1kb)",2,10085442,10087127,1686,2,"FBgn0028560","FBtr0089674",458
"5942","chr2R",10089171,10089773,603,"*","Promoter (1-2kb)",2,10087566,10096416,8851,1,"FBgn0033484","FBtr0088409",1605
"5943","chr2R",10091617,10091847,231,"*","Exon (FBtr0305653/FBgn0033484, exon 3 of 7)",2,10087566,10096416,8851,1,"FBgn0033484","FBtr0088409",4051
"5944","chr2R",10097352,10098231,880,"*","Promoter (<=1kb)",2,10096928,10098556,1629,1,"FBgn0001291","FBtr0330606",424
"5945","chr2R",10103119,10104547,1429,"*","Promoter (<=1kb)",2,10103122,10109687,6566,1,"FBgn0004907","FBtr0332916",0
"5946","chr2R",10107763,10108040,278,"*","Promoter (1-2kb)",2,10109740,10117137,7398,1,"FBgn0003071","FBtr0088420",-1700
"5947","chr2R",10118233,10118473,241,"*","Promoter (<=1kb)",2,10117694,10121451,3758,1,"FBgn0033486","FBtr0304926",539
"5948","chr2R",10119549,10120921,1373,"*","Promoter (1-2kb)",2,10121486,10122574,1089,2,"FBgn0010531","FBtr0333068",1653
"5949","chr2R",10124932,10126729,1798,"*","Promoter (<=1kb)",2,10125496,10137472,11977,1,"FBgn0050011","FBtr0089759",0
"5950","chr2R",10127025,10127343,319,"*","Promoter (1-2kb)",2,10125912,10137472,11561,1,"FBgn0284235","FBtr0452137",1113
"5951","chr2R",10130114,10130874,761,"*","Intron (FBtr0089758/FBgn0050011, intron 3 of 11)",2,10125912,10137472,11561,1,"FBgn0284235","FBtr0452137",4202
"5952","chr2R",10133903,10134266,364,"*","Promoter (1-2kb)",2,10135321,10137472,2152,1,"FBgn0050011","FBtr0339428",-1055
"5953","chr2R",10134875,10136920,2046,"*","Promoter (<=1kb)",2,10135321,10137472,2152,1,"FBgn0050011","FBtr0339428",0
"5954","chr2R",10138011,10138266,256,"*","Promoter (<=1kb)",2,10137656,10139267,1612,1,"FBgn0033490","FBtr0290287",355
"5955","chr2R",10141991,10143193,1203,"*","Promoter (<=1kb)",2,10142338,10146206,3869,1,"FBgn0033491","FBtr0088332",0
"5956","chr2R",10144208,10145607,1400,"*","Promoter (1-2kb)",2,10142338,10146206,3869,1,"FBgn0033491","FBtr0088332",1870
"5957","chr2R",10146823,10147815,993,"*","Exon (FBtr0301443/FBgn0033494, exon 11 of 17)",2,10142338,10146206,3869,1,"FBgn0033491","FBtr0088332",4485
"5958","chr2R",10150709,10150948,240,"*","Promoter (1-2kb)",2,10152717,10154345,1629,1,"FBgn0266626","FBtr0344913",-1769
"5959","chr2R",10152887,10153510,624,"*","Promoter (<=1kb)",2,10152717,10154345,1629,1,"FBgn0266626","FBtr0344913",170
"5960","chr2R",10156277,10158349,2073,"*","Promoter (<=1kb)",2,10155916,10158584,2669,2,"FBgn0265512","FBtr0331945",235
"5961","chr2R",10160182,10160412,231,"*","Promoter (1-2kb)",2,10156390,10158931,2542,2,"FBgn0265512","FBtr0088369",-1251
"5962","chr2R",10160703,10160933,231,"*","Promoter (1-2kb)",2,10156390,10158931,2542,2,"FBgn0265512","FBtr0088369",-1772
"5963","chr2R",10161982,10162640,659,"*","Intron (FBtr0299833/FBgn0033494, intron 1 of 16)",2,10156390,10158931,2542,2,"FBgn0265512","FBtr0088369",-3051
"5964","chr2R",10164035,10166113,2079,"*","Intron (FBtr0299833/FBgn0033494, intron 1 of 16)",2,10156390,10158931,2542,2,"FBgn0265512","FBtr0088369",-5104
"5965","chr2R",10167110,10167567,458,"*","Intron (FBtr0299833/FBgn0033494, intron 1 of 16)",2,10156390,10158931,2542,2,"FBgn0265512","FBtr0088369",-8179
"5966","chr2R",10177193,10177423,231,"*","Intron (FBtr0299833/FBgn0033494, intron 1 of 16)",2,10145897,10192394,46498,2,"FBgn0033494","FBtr0299833",14971
"5967","chr2R",10177934,10178265,332,"*","Intron (FBtr0299833/FBgn0033494, intron 1 of 16)",2,10145897,10192394,46498,2,"FBgn0033494","FBtr0299833",14129
"5968","chr2R",10178996,10179626,631,"*","Intron (FBtr0299833/FBgn0033494, intron 1 of 16)",2,10145897,10192394,46498,2,"FBgn0033494","FBtr0299833",12768
"5969","chr2R",10189891,10190539,649,"*","Promoter (1-2kb)",2,10145897,10192394,46498,2,"FBgn0033494","FBtr0299833",1855
"5970","chr2R",10191766,10192403,638,"*","Promoter (<=1kb)",2,10145897,10192394,46498,2,"FBgn0033494","FBtr0299833",0
"5971","chr2R",10195825,10196076,252,"*","Distal Intergenic",2,10145897,10192394,46498,2,"FBgn0033494","FBtr0299833",-3431
"5972","chr2R",10201040,10201684,645,"*","Promoter (1-2kb)",2,10197549,10199711,2163,2,"FBgn0085250","FBtr0299834",-1329
"5973","chr2R",10203210,10203689,480,"*","Distal Intergenic",2,10197549,10199711,2163,2,"FBgn0085250","FBtr0299834",-3499
"5974","chr2R",10207782,10208269,488,"*","3' UTR",2,10209724,10211347,1624,2,"FBgn0284238","FBtr0452143",3078
"5975","chr2R",10208719,10209372,654,"*","Promoter (1-2kb)",2,10209724,10211347,1624,2,"FBgn0284238","FBtr0452143",1975
"5976","chr2R",10210266,10210658,393,"*","Promoter (<=1kb)",2,10209724,10211347,1624,2,"FBgn0284238","FBtr0452143",689
"5977","chr2R",10218220,10218836,617,"*","Intron (FBtr0306345/FBgn0000448, intron 2 of 9)",2,10209724,10211347,1624,2,"FBgn0284238","FBtr0452143",-6873
"5978","chr2R",10221637,10222228,592,"*","Intron (FBtr0306345/FBgn0000448, intron 2 of 9)",2,10203995,10227957,23963,2,"FBgn0000448","FBtr0306345",5729
"5979","chr2R",10222579,10222837,259,"*","5' UTR",2,10203995,10227957,23963,2,"FBgn0000448","FBtr0306345",5120
"5980","chr2R",10223276,10224051,776,"*","5' UTR",2,10203995,10227957,23963,2,"FBgn0000448","FBtr0306345",3906
"5981","chr2R",10227082,10227567,486,"*","Promoter (<=1kb)",2,10203995,10227957,23963,2,"FBgn0000448","FBtr0306345",390
"5982","chr2R",10232840,10233070,231,"*","Promoter (1-2kb)",2,10203995,10234607,30613,2,"FBgn0000448","FBtr0452140",1537
"5983","chr2R",10237397,10238446,1050,"*","Promoter (<=1kb)",2,10237988,10246077,8090,1,"FBgn0005619","FBtr0345474",0
"5984","chr2R",10241749,10242171,423,"*","Promoter (<=1kb)",2,10240869,10246077,5209,1,"FBgn0005619","FBtr0088333",880
"5985","chr2R",10243539,10243803,265,"*","Promoter (2-3kb)",2,10240869,10246077,5209,1,"FBgn0005619","FBtr0088333",2670
"5986","chr2R",10247239,10247469,231,"*","Promoter (<=1kb)",2,10246071,10247560,1490,2,"FBgn0033498","FBtr0088364",91
"5987","chr2R",10248016,10249008,993,"*","Promoter (<=1kb)",2,10247814,10249404,1591,1,"FBgn0033499","FBtr0339449",202
"5988","chr2R",10250954,10252381,1428,"*","Promoter (<=1kb)",2,10249435,10252172,2738,2,"FBgn0003660","FBtr0339455",0
"5989","chr2R",10256244,10256910,667,"*","Promoter (<=1kb)",2,10256686,10261276,4591,1,"FBgn0033501","FBtr0088336",0
"5990","chr2R",10257915,10258483,569,"*","Promoter (1-2kb)",2,10256686,10261276,4591,1,"FBgn0033501","FBtr0339454",1229
"5991","chr2R",10263235,10263465,231,"*","Promoter (<=1kb)",2,10261315,10263827,2513,2,"FBgn0050009","FBtr0088361",362
"5992","chr2R",10263847,10264516,670,"*","Promoter (<=1kb)",2,10262599,10263827,1229,2,"FBgn0050009","FBtr0303450",-20
"5993","chr2R",10264899,10265175,277,"*","Promoter (<=1kb)",2,10265057,10269205,4149,1,"FBgn0033502","FBtr0310141",0
"5994","chr2R",10269939,10272402,2464,"*","Promoter (<=1kb)",2,10271884,10306739,34856,1,"FBgn0033504","FBtr0306688",0
"5995","chr2R",10275712,10278093,2382,"*","Promoter (<=1kb)",2,10275665,10307024,31360,1,"FBgn0033504","FBtr0088340",47
"5996","chr2R",10282337,10283821,1485,"*","Promoter (<=1kb)",2,10281622,10307024,25403,1,"FBgn0033504","FBtr0336694",715
"5997","chr2R",10284455,10285156,702,"*","Promoter (2-3kb)",2,10287866,10307024,19159,1,"FBgn0033504","FBtr0088342",-2710
"5998","chr2R",10286578,10287290,713,"*","Promoter (<=1kb)",2,10287866,10307024,19159,1,"FBgn0033504","FBtr0088342",-576
"5999","chr2R",10287654,10288058,405,"*","Promoter (<=1kb)",2,10287866,10307024,19159,1,"FBgn0033504","FBtr0088342",0
"6000","chr2R",10290554,10291502,949,"*","Promoter (<=1kb)",2,10291016,10307024,16009,1,"FBgn0033504","FBtr0088344",0
"6001","chr2R",10293431,10294847,1417,"*","Promoter (2-3kb)",2,10291016,10307024,16009,1,"FBgn0033504","FBtr0301965",2415
"6002","chr2R",10296474,10296883,410,"*","Exon (FBtr0088344/FBgn0033504, exon 6 of 11)",2,10301387,10307024,5638,1,"FBgn0033504","FBtr0088345",-4504
"6003","chr2R",10297192,10297753,562,"*","Exon (FBtr0088344/FBgn0033504, exon 6 of 11)",2,10301387,10307024,5638,1,"FBgn0033504","FBtr0088345",-3634
"6004","chr2R",10299575,10299847,273,"*","Promoter (1-2kb)",2,10301387,10307024,5638,1,"FBgn0033504","FBtr0088345",-1540
